"Distance (km)","50%","2.5%","97.5%","Included time period","Aggregation of infection histories/metric"
15.6510651048605,0.733619126962507,0.704157627534473,0.758248337698252,"All times","Annual"
15.8543256906379,0.733932019407624,0.70466325869067,0.758614346034597,"All times","Annual"
16.0575862764153,0.734244545955792,0.705151627214501,0.758978898814916,"All times","Annual"
16.2608468621927,0.734555904358198,0.705630154646543,0.75934074562684,"All times","Annual"
16.4641074479701,0.734864868990007,0.705965064978746,0.759698828737411,"All times","Annual"
16.6673680337475,0.735081002913266,0.706295520238527,0.760052116673694,"All times","Annual"
16.8706286195249,0.735246500369162,0.706620662973445,0.760399741579509,"All times","Annual"
17.0738892053023,0.735396963338444,0.706939879925315,0.760741042010763,"All times","Annual"
17.2771497910797,0.735531056983711,0.707252113825277,0.761075070877124,"All times","Annual"
17.4804103768572,0.735647284360026,0.707555800507818,0.76140043458075,"All times","Annual"
17.6836709626346,0.73574434747788,0.707849406990259,0.761715626171802,"All times","Annual"
17.886931548412,0.735855686850998,0.708131788945026,0.762019252677634,"All times","Annual"
18.0901921341894,0.735959440988974,0.708401847897067,0.762316797247319,"All times","Annual"
18.2934527199668,0.736043950667758,0.708658530893864,0.76260032029973,"All times","Annual"
18.4967133057442,0.736219193148167,0.70890131647946,0.762868387691326,"All times","Annual"
18.6999738915216,0.736412037930891,0.709129813540224,0.763120367549895,"All times","Annual"
18.903234477299,0.73643228177963,0.709343203789124,0.763355508419455,"All times","Annual"
19.1064950630764,0.736482614963229,0.709540565151289,0.76357296403226,"All times","Annual"
19.3097556488538,0.736525230895675,0.709721008752111,0.763772135384944,"All times","Annual"
19.5130162346312,0.736549925791175,0.70988371834947,0.763952657392406,"All times","Annual"
19.7162768204087,0.736636828875725,0.710028126265221,0.764114388098745,"All times","Annual"
19.9195374061861,0.736826615681082,0.710154316983508,0.764257486913113,"All times","Annual"
20.1227979919635,0.736997540272188,0.710262825978603,0.764340751330245,"All times","Annual"
20.3260585777409,0.737150079173522,0.710353316040753,0.76435070884028,"All times","Annual"
20.5293191635183,0.737284817520621,0.710421034644557,0.764344301061589,"All times","Annual"
20.7325797492957,0.737402367196218,0.710473163763347,0.764323162788874,"All times","Annual"
20.9358403350731,0.737543236505503,0.710510412167131,0.764288811814641,"All times","Annual"
21.1391009208505,0.737669686306011,0.710533149192123,0.764242681545537,"All times","Annual"
21.3423615066279,0.737710159176185,0.710541708033006,0.764186150701296,"All times","Annual"
21.5456220924053,0.737605711774087,0.710536368803181,0.764120614836294,"All times","Annual"
21.7488826781827,0.737485913759649,0.710517457150462,0.764047452899551,"All times","Annual"
21.9521432639601,0.737351165513593,0.710428273313062,0.763967975964431,"All times","Annual"
22.1554038497376,0.737073373937194,0.71032043898952,0.763883258627355,"All times","Annual"
22.358664435515,0.736759963133552,0.710201859905907,0.763794250408664,"All times","Annual"
22.5619250212924,0.736560434815765,0.710073491564843,0.763701983957669,"All times","Annual"
22.7651856070698,0.736432936866018,0.709936468315636,0.763607092433547,"All times","Annual"
22.9684461928472,0.736365933482392,0.709791799245134,0.763509805913571,"All times","Annual"
23.1717067786246,0.736292075436741,0.709640041165023,0.763290783439867,"All times","Annual"
23.374967364402,0.7362122760228,0.709481772282731,0.763051033394148,"All times","Annual"
23.5782279501794,0.736127000792623,0.709317462929642,0.762820494174065,"All times","Annual"
23.7814885359568,0.736036795507709,0.709130998473087,0.762589299202068,"All times","Annual"
23.9847491217342,0.735942523598416,0.708895795451002,0.762357268820204,"All times","Annual"
24.1880097075116,0.735845438865873,0.708666527900494,0.762124442133749,"All times","Annual"
24.3912702932891,0.73574662079642,0.708443755494882,0.762050608907236,"All times","Annual"
24.5945308790665,0.735646833892114,0.708227281712615,0.761975381819469,"All times","Annual"
24.7977914648439,0.735513019298433,0.708016860198516,0.761895352536808,"All times","Annual"
25.0010520506213,0.735254954806999,0.707812268178084,0.761805591562652,"All times","Annual"
25.2043126363987,0.734990909173301,0.707613082562389,0.761689979160687,"All times","Annual"
25.4075732221761,0.734721492405031,0.707418574469018,0.761568930954708,"All times","Annual"
25.6108338079535,0.734447553853329,0.707158246694973,0.761442816747904,"All times","Annual"
25.8140943937309,0.7341699710331,0.706839928708297,0.761312088469623,"All times","Annual"
26.0173549795083,0.73388951956115,0.706513505729674,0.761177320689529,"All times","Annual"
26.2206155652857,0.733606924851383,0.706175912320677,0.761039103104364,"All times","Annual"
26.4238761510631,0.73350500656723,0.705836409687469,0.760897982447674,"All times","Annual"
26.6271367368406,0.733414413660131,0.705495463266443,0.760754280337377,"All times","Annual"
26.830397322618,0.733323775844437,0.705153451668274,0.760612633917967,"All times","Annual"
27.0336579083954,0.733233292950006,0.704810524164935,0.760471420502989,"All times","Annual"
27.2369184941728,0.733143081810922,0.704466699714083,0.76032696300039,"All times","Annual"
27.4401790799502,0.73296627345467,0.704121961384984,0.760178633562819,"All times","Annual"
27.6434396657276,0.73272034524317,0.703776244282975,0.760025758025606,"All times","Annual"
27.846700251505,0.732593641930264,0.703429532415792,0.759867627364844,"All times","Annual"
28.0499608372824,0.732498105113718,0.70308199386878,0.759703600705173,"All times","Annual"
28.2532214230598,0.732401011528482,0.702733905009553,0.759505069673993,"All times","Annual"
28.4564820088372,0.732301794136934,0.702385365470887,0.75928761335907,"All times","Annual"
28.6597425946146,0.73219960735283,0.702036313188619,0.759061701281429,"All times","Annual"
28.863003180392,0.732093491089191,0.701686912779101,0.758826918231057,"All times","Annual"
29.0662637661695,0.732130659894441,0.701337389644031,0.758582907231596,"All times","Annual"
29.2695243519469,0.732172746148384,0.700988437292942,0.758329584322261,"All times","Annual"
29.4727849377243,0.732104563424146,0.700598023578486,0.758067040840851,"All times","Annual"
29.6760455235017,0.731964297713105,0.700146370563996,0.757795193389709,"All times","Annual"
29.8793061092791,0.731845626748911,0.699699237335702,0.757514088846552,"All times","Annual"
30.0825666950565,0.731736989717482,0.699257012987015,0.757224197271467,"All times","Annual"
30.2858272808339,0.731620470741549,0.698819649038964,0.756925782119246,"All times","Annual"
30.4890878666113,0.731496088124342,0.69838694850789,0.756619109171338,"All times","Annual"
30.6923484523887,0.731252579259486,0.697959169765609,0.75630485001791,"All times","Annual"
30.8956090381661,0.731031279424221,0.697536750103882,0.755983879720361,"All times","Annual"
31.0988696239435,0.730883519874856,0.697119897911004,0.755844929116164,"All times","Annual"
31.302130209721,0.730728806980532,0.696708565086977,0.755728049141692,"All times","Annual"
31.5053907954984,0.730468149815145,0.696302481781353,0.755603567701586,"All times","Annual"
31.7086513812758,0.730201008710183,0.695901221670682,0.755470715897563,"All times","Annual"
31.9119119670532,0.7299303507585,0.695504200186356,0.755328549965933,"All times","Annual"
32.1151725528306,0.72965546198504,0.695110867879391,0.755176357502486,"All times","Annual"
32.318433138608,0.729376185497237,0.69472088506192,0.755013793251539,"All times","Annual"
32.5216937243854,0.729095302663681,0.694333856350208,0.754840729267396,"All times","Annual"
32.7249543101628,0.728989201972137,0.693939263711103,0.754657255983346,"All times","Annual"
32.9282148959402,0.72874554821639,0.693569446326057,0.754463503410635,"All times","Annual"
33.1314754817176,0.728325334013337,0.693428071697291,0.754259609220641,"All times","Annual"
33.334736067495,0.728061264049781,0.693289919596534,0.754045854615588,"All times","Annual"
33.5379966532725,0.727836543251362,0.693143644445107,0.753822594826371,"All times","Annual"
33.7412572390499,0.727623462199352,0.692998628080877,0.753589820621155,"All times","Annual"
33.9445178248273,0.727425405644537,0.692853470533806,0.753347367471012,"All times","Annual"
34.1477784106047,0.727287446049746,0.692580554507316,0.753095103205999,"All times","Annual"
34.3510389963821,0.727156311048043,0.69227296499237,0.752832950790895,"All times","Annual"
34.5542995821595,0.727032271362626,0.69196864641891,0.752560854431708,"All times","Annual"
34.7575601679369,0.726915580166301,0.691666682855259,0.752278889290344,"All times","Annual"
34.9608207537143,0.726806482037779,0.691366105602427,0.751987194655367,"All times","Annual"
35.1640813394917,0.72667544589985,0.691065939162422,0.751685900194325,"All times","Annual"
35.3673419252691,0.726611546628706,0.690765144507977,0.75138374410461,"All times","Annual"
35.5706025110465,0.726484718407267,0.690462646425983,0.751073044117717,"All times","Annual"
35.7738630968239,0.72634376960296,0.690157372410611,0.750752996812824,"All times","Annual"
35.9771236826014,0.726035005697185,0.689848527094222,0.750423721425528,"All times","Annual"
36.1803842683788,0.725722337280782,0.689535808175302,0.750085551020418,"All times","Annual"
36.3836448541562,0.725375252518846,0.689219238792485,0.749812256321102,"All times","Annual"
36.5869054399336,0.725013588730932,0.688899384082134,0.749665582080944,"All times","Annual"
36.790166025711,0.724587445611191,0.688576870306266,0.749515266425957,"All times","Annual"
36.9934266114884,0.724280661841247,0.688252014465847,0.749361501666523,"All times","Annual"
37.1966871972658,0.723971600624904,0.687876529785483,0.749203875023758,"All times","Annual"
37.3999477830432,0.723659953129465,0.687411952547015,0.749041915990888,"All times","Annual"
37.6032083688206,0.723344888045202,0.686923042695473,0.748880584064642,"All times","Annual"
37.806468954598,0.723063476603081,0.686329454714563,0.74871731343825,"All times","Annual"
38.0097295403754,0.722786240737177,0.68572921821203,0.748395210135608,"All times","Annual"
38.2129901261529,0.722506876051952,0.68512307864305,0.7480686824274,"All times","Annual"
38.4162507119303,0.722225155737895,0.684511781462801,0.747747266260298,"All times","Annual"
38.6195112977077,0.721940851392498,0.683896071945532,0.747425296082801,"All times","Annual"
38.8227718834851,0.721704476089549,0.683276689962125,0.747102885814617,"All times","Annual"
39.0260324692625,0.721490005100235,0.682654369184199,0.746779946048884,"All times","Annual"
39.2292930550399,0.721481863787258,0.682029842942318,0.746456376192678,"All times","Annual"
39.4325536408173,0.721450026753541,0.681403845605114,0.74613208065378,"All times","Annual"
39.6358142265947,0.721186463323884,0.680777155779608,0.745807176950739,"All times","Annual"
39.8390748123721,0.72093226905763,0.680150611789046,0.745544098982449,"All times","Annual"
40.0423353981495,0.72070525176493,0.679525043416297,0.745377880620244,"All times","Annual"
40.2455959839269,0.720403046392583,0.678901036989894,0.745213688697425,"All times","Annual"
40.4488565697044,0.720203268228663,0.67827874395455,0.7450513950763,"All times","Annual"
40.6521171554818,0.720261616147732,0.677658203639131,0.744890889664585,"All times","Annual"
40.8553777412592,0.720344649239049,0.6770391379275,0.744732061932517,"All times","Annual"
41.0586383270366,0.720433468257674,0.676422358580319,0.744574654547036,"All times","Annual"
41.261898912814,0.720507345833338,0.675807197415456,0.744418050980978,"All times","Annual"
41.4651594985914,0.720430388022006,0.675192496681701,0.744159852531932,"All times","Annual"
41.6684200843688,0.72026353804469,0.674577600634744,0.7438622799064,"All times","Annual"
41.8716806701462,0.720082555313537,0.673962709217815,0.743548625790152,"All times","Annual"
42.0749412559236,0.71985651266515,0.673347865077235,0.743231941523088,"All times","Annual"
42.278201841701,0.719782319134201,0.672733104848899,0.742919522205679,"All times","Annual"
42.4814624274784,0.719630543695557,0.672118379001232,0.742760783934691,"All times","Annual"
42.6847230132558,0.7194476816562,0.671600953004535,0.742595100357278,"All times","Annual"
42.8879835990333,0.719381735185787,0.670896520638765,0.742421981715689,"All times","Annual"
43.0912441848107,0.719306918187002,0.670273261644603,0.742240938252172,"All times","Annual"
43.2945047705881,0.719135470190313,0.669657519526632,0.742051479929835,"All times","Annual"
43.4977653563655,0.718779317759334,0.669041102245248,0.741853109155945,"All times","Annual"
43.7010259421429,0.718396470856061,0.66842362989516,0.74164532009135,"All times","Annual"
43.9042865279203,0.717999019083739,0.667804715706353,0.741427606479307,"All times","Annual"
44.1075471136977,0.717657798420872,0.667183957531552,0.741199460881214,"All times","Annual"
44.3108076994751,0.717209656974262,0.666559009713978,0.740960364932291,"All times","Annual"
44.5140682852525,0.716713832257114,0.665929815057982,0.740709794358807,"All times","Annual"
44.7173288710299,0.716330427560026,0.665296470794169,0.740529219055901,"All times","Annual"
44.9205894568073,0.715997713913167,0.664658340445742,0.740342034390985,"All times","Annual"
45.1238500425848,0.715592207632023,0.664040540674276,0.740142396618002,"All times","Annual"
45.3271106283622,0.714935460394338,0.663511729544673,0.739929349395806,"All times","Annual"
45.5303712141396,0.714266926995976,0.662981748169807,0.739702086059238,"All times","Annual"
45.733631799917,0.713789483815034,0.662446376505135,0.739466519329042,"All times","Annual"
45.9368923856944,0.71341964103104,0.661907505523123,0.739219014851582,"All times","Annual"
46.1401529714718,0.713120459066973,0.661367120751889,0.738956032768458,"All times","Annual"
46.3434135572492,0.712459425767391,0.660825089215423,0.738677050985154,"All times","Annual"
46.5466741430266,0.711921175026228,0.660281169994868,0.738381427592158,"All times","Annual"
46.749934728804,0.711484623826667,0.659735000206726,0.738068385300983,"All times","Annual"
46.9531953145814,0.711040795223261,0.659154969308359,0.737754593308781,"All times","Annual"
47.1564559003588,0.710531965627997,0.658419303890813,0.737484850395242,"All times","Annual"
47.3597164861363,0.709985228891086,0.657668578661214,0.737202771480653,"All times","Annual"
47.5629770719137,0.709241595166084,0.656898688503853,0.73690792713189,"All times","Annual"
47.7662376576911,0.708479154195182,0.656099145183885,0.736599881584674,"All times","Annual"
47.9694982434685,0.707708144863206,0.655280761262865,0.736278140607249,"All times","Annual"
48.1727588292459,0.70686966128354,0.654442631308323,0.735942136832832,"All times","Annual"
48.3760194150233,0.706016976774469,0.653583932516496,0.735591372261325,"All times","Annual"
48.5792800008007,0.705155103256075,0.652704661654578,0.735226079914878,"All times","Annual"
48.7825405865781,0.704296446552326,0.651805282795899,0.734846909632739,"All times","Annual"
48.9858011723555,0.70353795723894,0.650886265454807,0.734454516107311,"All times","Annual"
49.1890617581329,0.702769800083614,0.649948079145654,0.734049554031001,"All times","Annual"
49.3923223439103,0.701992828629266,0.648991193382788,0.733632678096212,"All times","Annual"
49.5955829296877,0.701207896418814,0.648016077680562,0.73320454299535,"All times","Annual"
49.7988435154652,0.700398647895987,0.647023201553324,0.73276580342082,"All times","Annual"
50.0021041012426,0.69955997687326,0.646013034515425,0.732317114065027,"All times","Annual"
50.20536468702,0.698719417618485,0.644986046081215,0.731859129620376,"All times","Annual"
50.4086252727974,0.697914542503047,0.643942705765044,0.731392504779271,"All times","Annual"
50.6118858585748,0.697279374368664,0.64289186756211,0.730917894234118,"All times","Annual"
50.8151464443522,0.696679591762308,0.641932488822734,0.730437637350155,"All times","Annual"
51.0184070301296,0.69608200212264,0.640961269676105,0.729960547983175,"All times","Annual"
51.221667615907,0.6954870139694,0.63997846230882,0.7294782513641,"All times","Annual"
51.4249282016844,0.694858623846738,0.638984314452557,0.728991389476311,"All times","Annual"
51.6281887874618,0.69414213766117,0.637978978063974,0.728500271989214,"All times","Annual"
51.8314493732392,0.69342126435353,0.636962512899214,0.728004888660812,"All times","Annual"
52.0347099590167,0.692963765871955,0.635934974974728,0.727505216273375,"All times","Annual"
52.2379705447941,0.692517785039907,0.634896420306966,0.727001231609173,"All times","Annual"
52.4412311305715,0.691986711178798,0.633846901339836,0.726492909741122,"All times","Annual"
52.6444917163489,0.691405196576547,0.632786294040243,0.725980141303356,"All times","Annual"
52.8477523021263,0.690763211233336,0.631714220640613,0.725540935719811,"All times","Annual"
53.0510128879037,0.690250850504262,0.630630283707884,0.725211044070835,"All times","Annual"
53.2542734736811,0.689744341776946,0.629534085808998,0.72488135913415,"All times","Annual"
53.4575340594585,0.689213403157048,0.628425229510893,0.724551573812568,"All times","Annual"
53.6607946452359,0.688676551388865,0.627303317380509,0.724221381008904,"All times","Annual"
53.8640552310133,0.688051431058007,0.626167951984786,0.723890473625972,"All times","Annual"
54.0673158167907,0.687479432220971,0.625018735890664,0.723515628002417,"All times","Annual"
54.2705764025681,0.686944199416683,0.623855271665082,0.723049489944715,"All times","Annual"
54.4738369883456,0.686391754377286,0.622677240451192,0.722574887566298,"All times","Annual"
54.677097574123,0.68583991753436,0.621484891137784,0.722091883398894,"All times","Annual"
54.8803581599004,0.685226815712935,0.620278722086464,0.72160071451058,"All times","Annual"
55.0836187456778,0.684738217485262,0.619059232732484,0.72111208512406,"All times","Annual"
55.2868793314552,0.683848890360457,0.617826922511093,0.72074420682189,"All times","Annual"
55.4901399172326,0.68346039733634,0.616582290857542,0.720370463324451,"All times","Annual"
55.69340050301,0.683073416958123,0.615325837207081,0.720002177166631,"All times","Annual"
55.8966610887874,0.682540084233096,0.61405806099496,0.719647098842436,"All times","Annual"
56.0999216745648,0.681954454482139,0.612779461656431,0.719286900895466,"All times","Annual"
56.3031822603422,0.681365469471257,0.611490538626742,0.719038593319083,"All times","Annual"
56.5064428461196,0.680777756868687,0.610191791341146,0.718823346977465,"All times","Annual"
56.709703431897,0.680413923102437,0.608883719234891,0.718607034248419,"All times","Annual"
56.9129640176745,0.679883483494369,0.607566821743228,0.718389723832106,"All times","Annual"
57.1162246034519,0.679222092854749,0.606241589699062,0.718171480177831,"All times","Annual"
57.3194851892293,0.678556569397509,0.604908459542332,0.717798172554095,"All times","Annual"
57.5227457750067,0.677896044850166,0.603567846514611,0.71725073463931,"All times","Annual"
57.7260063607841,0.677254736183541,0.602220165809451,0.716699572027409,"All times","Annual"
57.9292669465615,0.676611926902245,0.600865832620409,0.716144935046224,"All times","Annual"
58.1325275323389,0.675967645318254,0.599505262141039,0.715587074023583,"All times","Annual"
58.3357881181163,0.675339683785588,0.598138869564895,0.715026239287317,"All times","Annual"
58.5390487038937,0.674725998035162,0.596767070085532,0.714462681165256,"All times","Annual"
58.7423092896711,0.674110542777668,0.595390278896505,0.713896649985228,"All times","Annual"
58.9455698754485,0.673493375386237,0.594008911191368,0.713328396075065,"All times","Annual"
59.148830461226,0.67298022982938,0.592623382163677,0.712758169762595,"All times","Annual"
59.3520910470034,0.672515347787508,0.591234107006985,0.71219834830052,"All times","Annual"
59.5553516327808,0.672051284507331,0.589841500914848,0.71178396508272,"All times","Annual"
59.7586122185582,0.671587715127842,0.58844597908082,0.711427501873168,"All times","Annual"
59.9618728043356,0.670973119272545,0.587047956698455,0.711070567590817,"All times","Annual"
60.165133390113,0.670095364832793,0.585647848961309,0.7107132195766,"All times","Annual"
60.3683939758904,0.669499519659543,0.584246071062936,0.710433443883883,"All times","Annual"
60.5716545616678,0.669063347909193,0.582843038196891,0.710310506890506,"All times","Annual"
60.7749151474452,0.668626824804684,0.581439165556729,0.710188927588952,"All times","Annual"
0,0.681823771418554,0.566124839151382,0.758763582164513,"Recent time (2009 onwards)","Annual"
0.203260585777409,0.68148904153051,0.566739763303763,0.757921495772872,"Recent time (2009 onwards)","Annual"
0.406521171554818,0.681403289717936,0.567354692503723,0.757085636998149,"Recent time (2009 onwards)","Annual"
0.609781757332226,0.681616705876562,0.567969796285759,0.756269744245426,"Recent time (2009 onwards)","Annual"
0.813042343109635,0.680850806141581,0.569163474376857,0.755454253023522,"Recent time (2009 onwards)","Annual"
1.01630292888704,0.681163681815611,0.57061135721864,0.754639520635052,"Recent time (2009 onwards)","Annual"
1.21956351466445,0.680879275544072,0.57206101692937,0.753825903840149,"Recent time (2009 onwards)","Annual"
1.42282410044186,0.68060539793525,0.573512098723848,0.753013603076558,"Recent time (2009 onwards)","Annual"
1.62608468621927,0.68044624260464,0.574962220568131,0.752202447128152,"Recent time (2009 onwards)","Annual"
1.82934527199668,0.680752108371463,0.575617169285941,0.751392213404994,"Recent time (2009 onwards)","Annual"
2.03260585777409,0.681013503403539,0.576136581528844,0.750582902514866,"Recent time (2009 onwards)","Annual"
2.2358664435515,0.680535145410125,0.576648174082063,0.749774903528421,"Recent time (2009 onwards)","Annual"
2.43912702932891,0.680787675345293,0.577149890797871,0.748968644447087,"Recent time (2009 onwards)","Annual"
2.64238761510631,0.680603313171027,0.57763967552854,0.748164553272295,"Recent time (2009 onwards)","Annual"
2.84564820088372,0.680759854096936,0.578115472126343,0.747363058005471,"Recent time (2009 onwards)","Annual"
3.04890878666113,0.680855488522178,0.578575023223595,0.746564413877311,"Recent time (2009 onwards)","Annual"
3.25216937243854,0.680962506989647,0.57901499158006,0.745767948922348,"Recent time (2009 onwards)","Annual"
3.45542995821595,0.681080307313185,0.579431679247963,0.744972681465747,"Recent time (2009 onwards)","Annual"
3.65869054399336,0.681208108758856,0.579821198724049,0.744177519925558,"Recent time (2009 onwards)","Annual"
3.86195112977077,0.681017907166724,0.580178532623156,0.743380718018613,"Recent time (2009 onwards)","Annual"
4.06521171554818,0.681063244351733,0.580466437872059,0.742580287584726,"Recent time (2009 onwards)","Annual"
4.26847230132558,0.681238307336192,0.580615699692576,0.741774261727824,"Recent time (2009 onwards)","Annual"
4.47173288710299,0.681409332861219,0.580716214821532,0.740567414716013,"Recent time (2009 onwards)","Annual"
4.6749934728804,0.681573974437466,0.580763922072691,0.739294934725127,"Recent time (2009 onwards)","Annual"
4.87825405865781,0.681108627902002,0.580754999612106,0.737997661494523,"Recent time (2009 onwards)","Annual"
5.08151464443522,0.680480843824354,0.580686487842634,0.736674224211971,"Recent time (2009 onwards)","Annual"
5.28477523021263,0.679682289513018,0.580527317743414,0.735970553121389,"Recent time (2009 onwards)","Annual"
5.48803581599004,0.678279219494002,0.579377106139859,0.735331977204459,"Recent time (2009 onwards)","Annual"
5.69129640176745,0.676846343842972,0.578167846934416,0.734646492764275,"Recent time (2009 onwards)","Annual"
5.89455698754486,0.675383903610811,0.576898499225165,0.733913380281957,"Recent time (2009 onwards)","Annual"
6.09781757332226,0.674626580328327,0.575533663573318,0.733133326830793,"Recent time (2009 onwards)","Annual"
