"","LOC_ID","time","LOC_Lat","LOC_Long","time1","median"
"1",1,1,23.3846320256954,113.595907751679,"Q1-1968",0.75
"2",1,2,23.3846320256954,113.595907751679,"Q2-1968",0.15
"3",1,3,23.3846320256954,113.595907751679,"Q3-1968",0.05
"4",1,4,23.3846320256954,113.595907751679,"Q4-1968",0.0476190476190476
"5",1,5,23.3846320256954,113.595907751679,"Q1-1969",0
"6",1,6,23.3846320256954,113.595907751679,"Q2-1969",0.0476190476190476
"7",1,7,23.3846320256954,113.595907751679,"Q3-1969",0.0476190476190476
"8",1,8,23.3846320256954,113.595907751679,"Q4-1969",0.0476190476190476
"9",1,9,23.3846320256954,113.595907751679,"Q1-1970",0.0476190476190476
"10",1,10,23.3846320256954,113.595907751679,"Q2-1970",0
"11",1,11,23.3846320256954,113.595907751679,"Q3-1970",0
"12",1,12,23.3846320256954,113.595907751679,"Q4-1970",0.142857142857143
"13",1,13,23.3846320256954,113.595907751679,"Q1-1971",0.0476190476190476
"14",1,14,23.3846320256954,113.595907751679,"Q2-1971",0
"15",1,15,23.3846320256954,113.595907751679,"Q3-1971",0
"16",1,16,23.3846320256954,113.595907751679,"Q4-1971",0
"17",1,17,23.3846320256954,113.595907751679,"Q1-1972",0.0476190476190476
"18",1,18,23.3846320256954,113.595907751679,"Q2-1972",0
"19",1,19,23.3846320256954,113.595907751679,"Q3-1972",0
"20",1,20,23.3846320256954,113.595907751679,"Q4-1972",0
"21",1,21,23.3846320256954,113.595907751679,"Q1-1973",0
"22",1,22,23.3846320256954,113.595907751679,"Q2-1973",0
"23",1,23,23.3846320256954,113.595907751679,"Q3-1973",0
"24",1,24,23.3846320256954,113.595907751679,"Q4-1973",0.0476190476190476
"25",1,25,23.3846320256954,113.595907751679,"Q1-1974",0.0454545454545455
"26",1,26,23.3846320256954,113.595907751679,"Q2-1974",0.0454545454545455
"27",1,27,23.3846320256954,113.595907751679,"Q3-1974",0.0434782608695652
"28",1,28,23.3846320256954,113.595907751679,"Q4-1974",0.0833333333333333
"29",1,29,23.3846320256954,113.595907751679,"Q1-1975",0.0833333333333333
"30",1,30,23.3846320256954,113.595907751679,"Q2-1975",0.0833333333333333
"31",1,31,23.3846320256954,113.595907751679,"Q3-1975",0.0833333333333333
"32",1,32,23.3846320256954,113.595907751679,"Q4-1975",0.0416666666666667
"33",1,33,23.3846320256954,113.595907751679,"Q1-1976",0
"34",1,34,23.3846320256954,113.595907751679,"Q2-1976",0
"35",1,35,23.3846320256954,113.595907751679,"Q3-1976",0
"36",1,36,23.3846320256954,113.595907751679,"Q4-1976",0
"37",1,37,23.3846320256954,113.595907751679,"Q1-1977",0
"38",1,38,23.3846320256954,113.595907751679,"Q2-1977",0
"39",1,39,23.3846320256954,113.595907751679,"Q3-1977",0
"40",1,40,23.3846320256954,113.595907751679,"Q4-1977",0
"41",1,41,23.3846320256954,113.595907751679,"Q1-1978",0
"42",1,42,23.3846320256954,113.595907751679,"Q2-1978",0
"43",1,43,23.3846320256954,113.595907751679,"Q3-1978",0
"44",1,44,23.3846320256954,113.595907751679,"Q4-1978",0
"45",1,45,23.3846320256954,113.595907751679,"Q1-1979",0
"46",1,46,23.3846320256954,113.595907751679,"Q2-1979",0.0416666666666667
"47",1,47,23.3846320256954,113.595907751679,"Q3-1979",0
"48",1,48,23.3846320256954,113.595907751679,"Q4-1979",0
"49",1,49,23.3846320256954,113.595907751679,"Q1-1980",0
"50",1,50,23.3846320256954,113.595907751679,"Q2-1980",0
"51",1,51,23.3846320256954,113.595907751679,"Q3-1980",0
"52",1,52,23.3846320256954,113.595907751679,"Q4-1980",0.04
"53",1,53,23.3846320256954,113.595907751679,"Q1-1981",0.0384615384615385
"54",1,54,23.3846320256954,113.595907751679,"Q2-1981",0
"55",1,55,23.3846320256954,113.595907751679,"Q3-1981",0
"56",1,56,23.3846320256954,113.595907751679,"Q4-1981",0
"57",1,57,23.3846320256954,113.595907751679,"Q1-1982",0
"58",1,58,23.3846320256954,113.595907751679,"Q2-1982",0
"59",1,59,23.3846320256954,113.595907751679,"Q3-1982",0
"60",1,60,23.3846320256954,113.595907751679,"Q4-1982",0.0357142857142857
"61",1,61,23.3846320256954,113.595907751679,"Q1-1983",0.0357142857142857
"62",1,62,23.3846320256954,113.595907751679,"Q2-1983",0.0714285714285714
"63",1,63,23.3846320256954,113.595907751679,"Q3-1983",0.0714285714285714
"64",1,64,23.3846320256954,113.595907751679,"Q4-1983",0.107142857142857
"65",1,65,23.3846320256954,113.595907751679,"Q1-1984",0.0357142857142857
"66",1,66,23.3846320256954,113.595907751679,"Q2-1984",0.0357142857142857
"67",1,67,23.3846320256954,113.595907751679,"Q3-1984",0.0357142857142857
"68",1,68,23.3846320256954,113.595907751679,"Q4-1984",0.0689655172413793
"69",1,69,23.3846320256954,113.595907751679,"Q1-1985",0.655172413793103
"70",1,70,23.3846320256954,113.595907751679,"Q2-1985",0
"71",1,71,23.3846320256954,113.595907751679,"Q3-1985",0.0344827586206897
"72",1,72,23.3846320256954,113.595907751679,"Q4-1985",0.0344827586206897
"73",1,73,23.3846320256954,113.595907751679,"Q1-1986",0
"74",1,74,23.3846320256954,113.595907751679,"Q2-1986",0
"75",1,75,23.3846320256954,113.595907751679,"Q3-1986",0
"76",1,76,23.3846320256954,113.595907751679,"Q4-1986",0
"77",1,77,23.3846320256954,113.595907751679,"Q1-1987",0
"78",1,78,23.3846320256954,113.595907751679,"Q2-1987",0
"79",1,79,23.3846320256954,113.595907751679,"Q3-1987",0
"80",1,80,23.3846320256954,113.595907751679,"Q4-1987",0
"81",1,81,23.3846320256954,113.595907751679,"Q1-1988",0
"82",1,82,23.3846320256954,113.595907751679,"Q2-1988",0
"83",1,83,23.3846320256954,113.595907751679,"Q3-1988",0.0666666666666667
"84",1,84,23.3846320256954,113.595907751679,"Q4-1988",0.0666666666666667
"85",1,85,23.3846320256954,113.595907751679,"Q1-1989",0.1
"86",1,86,23.3846320256954,113.595907751679,"Q2-1989",0.0333333333333333
"87",1,87,23.3846320256954,113.595907751679,"Q3-1989",0.0333333333333333
"88",1,88,23.3846320256954,113.595907751679,"Q4-1989",0.0333333333333333
"89",1,89,23.3846320256954,113.595907751679,"Q1-1990",0
"90",1,90,23.3846320256954,113.595907751679,"Q2-1990",0
"91",1,91,23.3846320256954,113.595907751679,"Q3-1990",0
"92",1,92,23.3846320256954,113.595907751679,"Q4-1990",0
"93",1,93,23.3846320256954,113.595907751679,"Q1-1991",0
"94",1,94,23.3846320256954,113.595907751679,"Q2-1991",0
"95",1,95,23.3846320256954,113.595907751679,"Q3-1991",0
"96",1,96,23.3846320256954,113.595907751679,"Q4-1991",0.0333333333333333
"97",1,97,23.3846320256954,113.595907751679,"Q1-1992",0.266666666666667
"98",1,98,23.3846320256954,113.595907751679,"Q2-1992",0.1
"99",1,99,23.3846320256954,113.595907751679,"Q3-1992",0.0333333333333333
"100",1,100,23.3846320256954,113.595907751679,"Q4-1992",0
"101",1,101,23.3846320256954,113.595907751679,"Q1-1993",0
"102",1,102,23.3846320256954,113.595907751679,"Q2-1993",0
"103",1,103,23.3846320256954,113.595907751679,"Q3-1993",0.0666666666666667
"104",1,104,23.3846320256954,113.595907751679,"Q4-1993",0.1
"105",1,105,23.3846320256954,113.595907751679,"Q1-1994",0.0666666666666667
"106",1,106,23.3846320256954,113.595907751679,"Q2-1994",0.0333333333333333
"107",1,107,23.3846320256954,113.595907751679,"Q3-1994",0.0333333333333333
"108",1,108,23.3846320256954,113.595907751679,"Q4-1994",0
"109",1,109,23.3846320256954,113.595907751679,"Q1-1995",0
"110",1,110,23.3846320256954,113.595907751679,"Q2-1995",0
"111",1,111,23.3846320256954,113.595907751679,"Q3-1995",0.0333333333333333
"112",1,112,23.3846320256954,113.595907751679,"Q4-1995",0.0333333333333333
"113",1,113,23.3846320256954,113.595907751679,"Q1-1996",0.0333333333333333
"114",1,114,23.3846320256954,113.595907751679,"Q2-1996",0.0333333333333333
"115",1,115,23.3846320256954,113.595907751679,"Q3-1996",0.166666666666667
"116",1,116,23.3846320256954,113.595907751679,"Q4-1996",0.166666666666667
"117",1,117,23.3846320256954,113.595907751679,"Q1-1997",0.0833333333333333
"118",1,118,23.3846320256954,113.595907751679,"Q2-1997",0.0333333333333333
"119",1,119,23.3846320256954,113.595907751679,"Q3-1997",0.0333333333333333
"120",1,120,23.3846320256954,113.595907751679,"Q4-1997",0.0333333333333333
"121",1,121,23.3846320256954,113.595907751679,"Q1-1998",0
"122",1,122,23.3846320256954,113.595907751679,"Q2-1998",0.0333333333333333
"123",1,123,23.3846320256954,113.595907751679,"Q3-1998",0.0666666666666667
"124",1,124,23.3846320256954,113.595907751679,"Q4-1998",0.0666666666666667
"125",1,125,23.3846320256954,113.595907751679,"Q1-1999",0.0666666666666667
"126",1,126,23.3846320256954,113.595907751679,"Q2-1999",0.0333333333333333
"127",1,127,23.3846320256954,113.595907751679,"Q3-1999",0.0333333333333333
"128",1,128,23.3846320256954,113.595907751679,"Q4-1999",0.0333333333333333
"129",1,129,23.3846320256954,113.595907751679,"Q1-2000",0.0666666666666667
"130",1,130,23.3846320256954,113.595907751679,"Q2-2000",0.0666666666666667
"131",1,131,23.3846320256954,113.595907751679,"Q3-2000",0.0333333333333333
"132",1,132,23.3846320256954,113.595907751679,"Q4-2000",0.0333333333333333
"133",1,133,23.3846320256954,113.595907751679,"Q1-2001",0.0333333333333333
"134",1,134,23.3846320256954,113.595907751679,"Q2-2001",0.0666666666666667
"135",1,135,23.3846320256954,113.595907751679,"Q3-2001",0.0666666666666667
"136",1,136,23.3846320256954,113.595907751679,"Q4-2001",0.1
"137",1,137,23.3846320256954,113.595907751679,"Q1-2002",0.133333333333333
"138",1,138,23.3846320256954,113.595907751679,"Q2-2002",0.0967741935483871
"139",1,139,23.3846320256954,113.595907751679,"Q3-2002",0.0645161290322581
"140",1,140,23.3846320256954,113.595907751679,"Q4-2002",0.0645161290322581
"141",1,141,23.3846320256954,113.595907751679,"Q1-2003",0.0645161290322581
"142",1,142,23.3846320256954,113.595907751679,"Q2-2003",0.032258064516129
"143",1,143,23.3846320256954,113.595907751679,"Q3-2003",0.032258064516129
"144",1,144,23.3846320256954,113.595907751679,"Q4-2003",0.112903225806452
"145",1,145,23.3846320256954,113.595907751679,"Q1-2004",0.419354838709677
"146",1,146,23.3846320256954,113.595907751679,"Q2-2004",0.032258064516129
"147",1,147,23.3846320256954,113.595907751679,"Q3-2004",0.032258064516129
"148",1,148,23.3846320256954,113.595907751679,"Q4-2004",0
"149",1,149,23.3846320256954,113.595907751679,"Q1-2005",0
"150",1,150,23.3846320256954,113.595907751679,"Q2-2005",0
"151",1,151,23.3846320256954,113.595907751679,"Q3-2005",0
"152",1,152,23.3846320256954,113.595907751679,"Q4-2005",0
"153",1,153,23.3846320256954,113.595907751679,"Q1-2006",0
