"","LOC_Long","LOC_Lat","log10(Population)"
"136",113.720833333334,23.5541666666667,0.301029995663981
"137",113.729166666667,23.5541666666667,0.301029995663981
"138",113.7375,23.5541666666667,0.698970004336019
"139",113.745833333334,23.5541666666667,2.90036712865647
"140",113.754166666667,23.5541666666667,1.43136376415899
"141",113.7625,23.5541666666667,1.41497334797082
"142",113.770833333334,23.5541666666667,2.1846914308176
"143",113.779166666667,23.5541666666667,2.23552844690755
"144",113.7875,23.5541666666667,3.4456042032736
"145",113.795833333334,23.5541666666667,1.85125834871908
"146",113.804166666667,23.5541666666667,1.17609125905568
"147",113.8125,23.5541666666667,1.74036268949424
"148",113.820833333334,23.5541666666667,0.698970004336019
"149",113.829166666667,23.5541666666667,0.602059991327962
"150",113.8375,23.5541666666667,1.07918124604762
"151",113.220833333334,23.5458333333334,1.54406804435028
"152",113.229166666667,23.5458333333334,1.50514997831991
"153",113.2375,23.5458333333334,0.602059991327962
"154",113.245833333334,23.5458333333334,0.698970004336019
"155",113.254166666667,23.5458333333334,1.41497334797082
"156",113.2625,23.5458333333334,0.698970004336019
"157",113.270833333334,23.5458333333334,1.74036268949424
"158",113.279166666667,23.5458333333334,2.35024801833416
"159",113.2875,23.5458333333334,2.52762990087134
"160",113.295833333334,23.5458333333334,2.21218760440396
"161",113.304166666667,23.5458333333334,1.64345267648619
"162",113.3125,23.5458333333334,0.301029995663981
"163",113.320833333334,23.5458333333334,1.07918124604762
"164",113.329166666667,23.5458333333334,0.602059991327962
"165",113.3375,23.5458333333334,1.20411998265592
"166",113.345833333334,23.5458333333334,0.477121254719662
"167",113.354166666667,23.5458333333334,1.49136169383427
"168",113.3625,23.5458333333334,1.20411998265592
"169",113.370833333334,23.5458333333334,0.301029995663981
"170",113.379166666667,23.5458333333334,0.477121254719662
"171",113.3875,23.5458333333334,0.698970004336019
"172",113.395833333334,23.5458333333334,0.301029995663981
"173",113.404166666667,23.5458333333334,0.301029995663981
"174",113.4125,23.5458333333334,1.20411998265592
"175",113.420833333334,23.5458333333334,1.11394335230684
"176",113.429166666667,23.5458333333334,0.845098040014257
"177",113.4375,23.5458333333334,3.01703333929878
"178",113.445833333334,23.5458333333334,1.20411998265592
"179",113.454166666667,23.5458333333334,1.36172783601759
"180",113.4625,23.5458333333334,1.93449845124357
"181",113.470833333334,23.5458333333334,2.23299611039215
"182",113.479166666667,23.5458333333334,2.21218760440396
"183",113.4875,23.5458333333334,2.26007138798507
"184",113.495833333334,23.5458333333334,2.3747483460101
"185",113.504166666667,23.5458333333334,1.77085201164214
"186",113.5125,23.5458333333334,3.02118929906994
"187",113.520833333334,23.5458333333334,1.64345267648619
"188",113.529166666667,23.5458333333334,1.39794000867204
"189",113.5375,23.5458333333334,3.18383903705642
"190",113.545833333334,23.5458333333334,1.51851393987789
"191",113.554166666667,23.5458333333334,1.81954393554187
"192",113.5625,23.5458333333334,2.33645973384853
"193",113.570833333334,23.5458333333334,3.24575935596728
"194",113.579166666667,23.5458333333334,3.76529592969806
"195",113.5875,23.5458333333334,3.94136233571176
"196",113.595833333334,23.5458333333334,2.8488047010518
"197",113.604166666667,23.5458333333334,2.8234742291703
"198",113.6125,23.5458333333334,2.51321760006794
"199",113.620833333334,23.5458333333334,2.42488163663107
"200",113.629166666667,23.5458333333334,2.16136800223497
"201",113.6375,23.5458333333334,1.72427586960079
"202",113.645833333334,23.5458333333334,1.89762709129044
"203",113.654166666667,23.5458333333334,1
"204",113.6625,23.5458333333334,1.20411998265592
"205",113.670833333334,23.5458333333334,0.301029995663981
"206",113.679166666667,23.5458333333334,1.11394335230684
"207",113.6875,23.5458333333334,1.23044892137827
"208",113.695833333334,23.5458333333334,0.477121254719662
"209",113.704166666667,23.5458333333334,1
"210",113.7125,23.5458333333334,1.17609125905568
"211",113.720833333334,23.5458333333334,1.36172783601759
"212",113.729166666667,23.5458333333334,0.477121254719662
"213",113.7375,23.5458333333334,1.43136376415899
"214",113.745833333334,23.5458333333334,1.25527250510331
"215",113.754166666667,23.5458333333334,1.17609125905568
"216",113.7625,23.5458333333334,1.38021124171161
"217",113.770833333334,23.5458333333334,0.903089986991944
"218",113.779166666667,23.5458333333334,2.02530586526477
"219",113.7875,23.5458333333334,1.94939000664491
"220",113.795833333334,23.5458333333334,0.845098040014257
"221",113.804166666667,23.5458333333334,0.602059991327962
"222",113.8125,23.5458333333334,0.602059991327962
"223",113.820833333334,23.5458333333334,1.74036268949424
"224",113.829166666667,23.5458333333334,1.11394335230684
"225",113.8375,23.5458333333334,1.38021124171161
"226",113.220833333334,23.5375,0.845098040014257
"227",113.229166666667,23.5375,0.845098040014257
"228",113.2375,23.5375,0.954242509439325
"229",113.245833333334,23.5375,1.27875360095283
"230",113.254166666667,23.5375,1.74036268949424
"231",113.2625,23.5375,1.568201724067
"232",113.270833333334,23.5375,1.69897000433602
"233",113.279166666667,23.5375,2.18752072083646
"234",113.2875,23.5375,1.8750612633917
"235",113.295833333334,23.5375,1.25527250510331
"236",113.304166666667,23.5375,0.477121254719662
"237",113.3125,23.5375,0.301029995663981
"238",113.320833333334,23.5375,0.954242509439325
"239",113.329166666667,23.5375,0.301029995663981
"240",113.3375,23.5375,0.301029995663981
"241",113.345833333334,23.5375,0.301029995663981
"242",113.354166666667,23.5375,1.27875360095283
"243",113.3625,23.5375,1.07918124604762
"244",113.370833333334,23.5375,1.34242268082221
"245",113.379166666667,23.5375,0.698970004336019
"246",113.3875,23.5375,0.778151250383644
"247",113.395833333334,23.5375,1.36172783601759
"248",113.404166666667,23.5375,0.301029995663981
"249",113.4125,23.5375,1
"250",113.420833333334,23.5375,1.36172783601759
"251",113.429166666667,23.5375,1.72427586960079
"252",113.4375,23.5375,2.81690383937566
"253",113.445833333334,23.5375,1.47712125471966
"254",113.454166666667,23.5375,1.20411998265592
"255",113.4625,23.5375,1.93449845124357
"256",113.470833333334,23.5375,2.8488047010518
"257",113.479166666667,23.5375,1.55630250076729
"258",113.4875,23.5375,1.61278385671974
"259",113.495833333334,23.5375,2.32428245529769
"260",113.504166666667,23.5375,2.03742649794062
"261",113.5125,23.5375,1.66275783168157
"262",113.520833333334,23.5375,0.778151250383644
"263",113.529166666667,23.5375,1.30102999566398
"264",113.5375,23.5375,1.51851393987789
"265",113.545833333334,23.5375,1.76342799356294
"266",113.554166666667,23.5375,1.568201724067
"267",113.5625,23.5375,1.7160033436348
"268",113.570833333334,23.5375,2.25042000230889
"269",113.579166666667,23.5375,2.45024910831936
"270",113.5875,23.5375,3.51785541893003
"271",113.595833333334,23.5375,3.77531912182948
"272",113.604166666667,23.5375,3.78830981210705
"273",113.6125,23.5375,2.64738297011462
"274",113.620833333334,23.5375,2.3747483460101
"275",113.629166666667,23.5375,2.32428245529769
"276",113.6375,23.5375,2.03742649794062
"277",113.645833333334,23.5375,1.79934054945358
"278",113.654166666667,23.5375,0.903089986991944
"279",113.6625,23.5375,1.36172783601759
"280",113.670833333334,23.5375,1
"281",113.679166666667,23.5375,0.477121254719662
"282",113.6875,23.5375,1.17609125905568
"283",113.695833333334,23.5375,1.66275783168157
"284",113.704166666667,23.5375,0.477121254719662
"285",113.7125,23.5375,0.301029995663981
"286",113.720833333334,23.5375,0.301029995663981
"287",113.729166666667,23.5375,0.602059991327962
"288",113.7375,23.5375,1.25527250510331
"289",113.745833333334,23.5375,1.25527250510331
"290",113.754166666667,23.5375,0.698970004336019
"291",113.7625,23.5375,1.17609125905568
"292",113.770833333334,23.5375,0.477121254719662
"293",113.779166666667,23.5375,0.602059991327962
"294",113.7875,23.5375,0.845098040014257
"295",113.795833333334,23.5375,1.57978359661681
"296",113.804166666667,23.5375,2.04139268515822
"297",113.8125,23.5375,2.14921911265538
"298",113.820833333334,23.5375,3.70260284134043
"299",113.829166666667,23.5375,2.45024910831936
"300",113.8375,23.5375,2.23552844690755
"301",113.220833333334,23.5291666666667,0.698970004336019
"302",113.229166666667,23.5291666666667,0.602059991327962
"303",113.2375,23.5291666666667,0.698970004336019
"304",113.245833333334,23.5291666666667,-3
"305",113.254166666667,23.5291666666667,1.65321251377534
"306",113.2625,23.5291666666667,1.81291335664286
"307",113.270833333334,23.5291666666667,1.89209460269048
"308",113.279166666667,23.5291666666667,2.22530928172586
"309",113.2875,23.5291666666667,1.7481880270062
"310",113.295833333334,23.5291666666667,0.954242509439325
"311",113.304166666667,23.5291666666667,1.27875360095283
"312",113.3125,23.5291666666667,0.954242509439325
"313",113.320833333334,23.5291666666667,1.34242268082221
"314",113.329166666667,23.5291666666667,1.14612803567824
"315",113.3375,23.5291666666667,1.14612803567824
"316",113.345833333334,23.5291666666667,1.34242268082221
"317",113.354166666667,23.5291666666667,2.78958071216443
"318",113.3625,23.5291666666667,1.04139268515823
"319",113.370833333334,23.5291666666667,0.301029995663981
"320",113.379166666667,23.5291666666667,0.477121254719662
"321",113.3875,23.5291666666667,1.64345267648619
"322",113.395833333334,23.5291666666667,1.70757017609794
"323",113.404166666667,23.5291666666667,1.11394335230684
"324",113.4125,23.5291666666667,1.79239168949825
"325",113.420833333334,23.5291666666667,1.51851393987789
"326",113.429166666667,23.5291666666667,1.8750612633917
"327",113.4375,23.5291666666667,1.85125834871908
"328",113.445833333334,23.5291666666667,1.38021124171161
"329",113.454166666667,23.5291666666667,1.63346845557959
"330",113.4625,23.5291666666667,1.77085201164214
"331",113.470833333334,23.5291666666667,1.51851393987789
"332",113.479166666667,23.5291666666667,1.51851393987789
"333",113.4875,23.5291666666667,1.77085201164214
"334",113.495833333334,23.5291666666667,1.47712125471966
"335",113.504166666667,23.5291666666667,2.21218760440396
"336",113.5125,23.5291666666667,2.12057393120585
"337",113.520833333334,23.5291666666667,2.10720996964787
"338",113.529166666667,23.5291666666667,2.32428245529769
"339",113.5375,23.5291666666667,2.28330122870355
"340",113.545833333334,23.5291666666667,2.12385164096709
"341",113.554166666667,23.5291666666667,2.35024801833416
"342",113.5625,23.5291666666667,1.85733249643127
"343",113.570833333334,23.5291666666667,2.37106786227174
"344",113.579166666667,23.5291666666667,2.50242711998443
"345",113.5875,23.5291666666667,3.00302947055362
"346",113.595833333334,23.5291666666667,2.93399316383124
"347",113.604166666667,23.5291666666667,2.68752896121463
"348",113.6125,23.5291666666667,2.64738297011462
"349",113.620833333334,23.5291666666667,2.55022835305509
"350",113.629166666667,23.5291666666667,3.28443073384452
"351",113.6375,23.5291666666667,2.19865708695442
"352",113.645833333334,23.5291666666667,3.23854788768133
"353",113.654166666667,23.5291666666667,1.17609125905568
"354",113.6625,23.5291666666667,0.602059991327962
"355",113.670833333334,23.5291666666667,0.477121254719662
"356",113.679166666667,23.5291666666667,1.17609125905568
"357",113.6875,23.5291666666667,1.72427586960079
"358",113.695833333334,23.5291666666667,0.301029995663981
"359",113.704166666667,23.5291666666667,-3
"360",113.7125,23.5291666666667,-3
"361",113.720833333334,23.5291666666667,0
"362",113.729166666667,23.5291666666667,1.91907809237607
"363",113.7375,23.5291666666667,1.32221929473392
"364",113.745833333334,23.5291666666667,1.17609125905568
"365",113.754166666667,23.5291666666667,1.53147891704226
"366",113.7625,23.5291666666667,3.00216606175651
"367",113.770833333334,23.5291666666667,1.11394335230684
"368",113.779166666667,23.5291666666667,0.477121254719662
"369",113.7875,23.5291666666667,1.67209785793572
"370",113.795833333334,23.5291666666667,2.17897694729317
"371",113.804166666667,23.5291666666667,1.73239375982297
"372",113.8125,23.5291666666667,1.83884909073726
"373",113.820833333334,23.5291666666667,2.20139712432045
"374",113.829166666667,23.5291666666667,2.20139712432045
"375",113.8375,23.5291666666667,1.69019608002851
"376",113.220833333334,23.5208333333334,1.81291335664286
"377",113.229166666667,23.5208333333334,1.93951925261862
"378",113.2375,23.5208333333334,1.49136169383427
"379",113.245833333334,23.5208333333334,1.30102999566398
"380",113.254166666667,23.5208333333334,1.46239799789896
"381",113.2625,23.5208333333334,1.92427928606188
"382",113.270833333334,23.5208333333334,2.03742649794062
"383",113.279166666667,23.5208333333334,3.74678983215261
"384",113.2875,23.5208333333334,1.69019608002851
"385",113.295833333334,23.5208333333334,1.81291335664286
"386",113.304166666667,23.5208333333334,1.57978359661681
"387",113.3125,23.5208333333334,1.20411998265592
"388",113.320833333334,23.5208333333334,2.42975228000241
"389",113.329166666667,23.5208333333334,1.07918124604762
"390",113.3375,23.5208333333334,0.778151250383644
"391",113.345833333334,23.5208333333334,0.778151250383644
"392",113.354166666667,23.5208333333334,0.301029995663981
"393",113.3625,23.5208333333334,0.301029995663981
"394",113.370833333334,23.5208333333334,-3
"395",113.379166666667,23.5208333333334,0.301029995663981
"396",113.3875,23.5208333333334,1.07918124604762
"397",113.395833333334,23.5208333333334,1.20411998265592
"398",113.404166666667,23.5208333333334,1.07918124604762
"399",113.4125,23.5208333333334,-3
"400",113.420833333334,23.5208333333334,1.34242268082221
"401",113.429166666667,23.5208333333334,1.34242268082221
"402",113.4375,23.5208333333334,0.602059991327962
"403",113.445833333334,23.5208333333334,1.8750612633917
"404",113.454166666667,23.5208333333334,3.04336227802113
"405",113.4625,23.5208333333334,1.7160033436348
"406",113.470833333334,23.5208333333334,1.54406804435028
"407",113.479166666667,23.5208333333334,1.73239375982297
"408",113.4875,23.5208333333334,1.39794000867204
"409",113.495833333334,23.5208333333334,1.30102999566398
"410",113.504166666667,23.5208333333334,1.7160033436348
"411",113.5125,23.5208333333334,2.4814426285023
"412",113.520833333334,23.5208333333334,2.32428245529769
"413",113.529166666667,23.5208333333334,1.61278385671974
"414",113.5375,23.5208333333334,1.76342799356294
"415",113.545833333334,23.5208333333334,3.23477029516092
"416",113.554166666667,23.5208333333334,2.23299611039215
"417",113.5625,23.5208333333334,2.42488163663107
"418",113.570833333334,23.5208333333334,2.68930885912362
"419",113.579166666667,23.5208333333334,3.94418646128369
"420",113.5875,23.5208333333334,2.49276038902684
"421",113.595833333334,23.5208333333334,2.52504480703685
"422",113.604166666667,23.5208333333334,2.6414741105041
"423",113.6125,23.5208333333334,2.4814426285023
"424",113.620833333334,23.5208333333334,2.23299611039215
"425",113.629166666667,23.5208333333334,2.16136800223497
"426",113.6375,23.5208333333334,2.12057393120585
"427",113.645833333334,23.5208333333334,1.94939000664491
"428",113.654166666667,23.5208333333334,1.5910646070265
"429",113.6625,23.5208333333334,1.43136376415899
"430",113.670833333334,23.5208333333334,1.76342799356294
"431",113.679166666667,23.5208333333334,0.903089986991944
"432",113.6875,23.5208333333334,1.41497334797082
"433",113.695833333334,23.5208333333334,0.602059991327962
"434",113.704166666667,23.5208333333334,0.301029995663981
"435",113.7125,23.5208333333334,0.301029995663981
"436",113.720833333334,23.5208333333334,0.301029995663981
"437",113.729166666667,23.5208333333334,0.602059991327962
"438",113.7375,23.5208333333334,1.07918124604762
"439",113.745833333334,23.5208333333334,0.845098040014257
"440",113.754166666667,23.5208333333334,1.07918124604762
"441",113.7625,23.5208333333334,-3
"442",113.770833333334,23.5208333333334,0.698970004336019
"443",113.779166666667,23.5208333333334,2.00860017176192
"444",113.7875,23.5208333333334,2.70586371228392
"445",113.795833333334,23.5208333333334,1.77085201164214
"446",113.804166666667,23.5208333333334,2.14921911265538
"447",113.8125,23.5208333333334,1.94939000664491
"448",113.820833333334,23.5208333333334,1.81291335664286
"449",113.829166666667,23.5208333333334,0.954242509439325
"450",113.8375,23.5208333333334,0.477121254719662
"451",113.220833333334,23.5125,1.568201724067
"452",113.229166666667,23.5125,0.845098040014257
"453",113.2375,23.5125,1.5910646070265
"454",113.245833333334,23.5125,3.53453375600512
"455",113.254166666667,23.5125,1.88081359228079
"456",113.2625,23.5125,2.24303804868629
"457",113.270833333334,23.5125,2.44870631990508
"458",113.279166666667,23.5125,2.77670118398841
"459",113.2875,23.5125,2.26007138798507
"460",113.295833333334,23.5125,2.15228834438306
"461",113.304166666667,23.5125,1.90848501887865
"462",113.3125,23.5125,1.57978359661681
"463",113.320833333334,23.5125,1.51851393987789
"464",113.329166666667,23.5125,0.954242509439325
"465",113.3375,23.5125,1.44715803134222
"466",113.345833333334,23.5125,1.07918124604762
"467",113.354166666667,23.5125,2.79726754083072
"468",113.3625,23.5125,0.954242509439325
"469",113.370833333334,23.5125,0.301029995663981
"470",113.379166666667,23.5125,-3
"471",113.3875,23.5125,1.20411998265592
"472",113.395833333334,23.5125,-3
"473",113.404166666667,23.5125,0.301029995663981
"474",113.4125,23.5125,0.477121254719662
"475",113.420833333334,23.5125,0.301029995663981
"476",113.429166666667,23.5125,0.954242509439325
"477",113.4375,23.5125,1.20411998265592
"478",113.445833333334,23.5125,1.89762709129044
"479",113.454166666667,23.5125,1.63346845557959
"480",113.4625,23.5125,1.55630250076729
"481",113.470833333334,23.5125,1.72427586960079
"482",113.479166666667,23.5125,1.46239799789896
"483",113.4875,23.5125,1.61278385671974
"484",113.495833333334,23.5125,1.76342799356294
"485",113.504166666667,23.5125,2.69897000433602
"486",113.5125,23.5125,1.91381385238372
"487",113.520833333334,23.5125,2.06069784035361
"488",113.529166666667,23.5125,2.10380372095596
"489",113.5375,23.5125,2.31597034545692
"490",113.545833333334,23.5125,1.77085201164214
"491",113.554166666667,23.5125,2.12385164096709
"492",113.5625,23.5125,2.80071707828239
"493",113.570833333334,23.5125,2.21748394421391
"494",113.579166666667,23.5125,2.51321760006794
"495",113.5875,23.5125,2.02938377768521
"496",113.595833333334,23.5125,1.96378782734556
"497",113.604166666667,23.5125,2.39093510710338
"498",113.6125,23.5125,2.23552844690755
"499",113.620833333334,23.5125,1.93449845124357
"500",113.629166666667,23.5125,3.23477029516092
"501",113.6375,23.5125,1.93449845124357
"502",113.645833333334,23.5125,2.07188200730613
"503",113.654166666667,23.5125,2.02938377768521
"504",113.6625,23.5125,2.25042000230889
"505",113.670833333334,23.5125,2.10720996964787
"506",113.679166666667,23.5125,1.79934054945358
"507",113.6875,23.5125,1.07918124604762
"508",113.695833333334,23.5125,0.845098040014257
"509",113.704166666667,23.5125,1.34242268082221
"510",113.7125,23.5125,0.602059991327962
"511",113.720833333334,23.5125,0.301029995663981
"512",113.729166666667,23.5125,1.30102999566398
"513",113.7375,23.5125,0.301029995663981
"514",113.745833333334,23.5125,2.17318626841227
"515",113.754166666667,23.5125,1.17609125905568
"516",113.7625,23.5125,0.602059991327962
"517",113.770833333334,23.5125,1.25527250510331
"518",113.779166666667,23.5125,0.778151250383644
"519",113.7875,23.5125,1.54406804435028
"520",113.795833333334,23.5125,2.07554696139253
"521",113.804166666667,23.5125,1.49136169383427
"522",113.8125,23.5125,0.698970004336019
"523",113.820833333334,23.5125,0.778151250383644
"524",113.829166666667,23.5125,1.38021124171161
"525",113.8375,23.5125,1.07918124604762
"526",113.220833333334,23.5041666666667,1.69019608002851
"527",113.229166666667,23.5041666666667,1.84509804001426
"528",113.2375,23.5041666666667,2.48995847942483
"529",113.245833333334,23.5041666666667,2.49415459401844
"530",113.254166666667,23.5041666666667,2.39619934709574
"531",113.2625,23.5041666666667,3.63235604623907
"532",113.270833333334,23.5041666666667,2.44870631990508
"533",113.279166666667,23.5041666666667,2.74896286125616
"534",113.2875,23.5041666666667,3.64473392744719
"535",113.295833333334,23.5041666666667,2.29885307640971
"536",113.304166666667,23.5041666666667,2.08635983067475
"537",113.3125,23.5041666666667,1.69019608002851
"538",113.320833333334,23.5041666666667,1.20411998265592
"539",113.329166666667,23.5041666666667,1.27875360095283
"540",113.3375,23.5041666666667,0.477121254719662
"541",113.345833333334,23.5041666666667,1.34242268082221
"542",113.354166666667,23.5041666666667,1.27875360095283
"543",113.3625,23.5041666666667,0.954242509439325
"544",113.370833333334,23.5041666666667,1.20411998265592
"545",113.379166666667,23.5041666666667,0.954242509439325
"546",113.3875,23.5041666666667,-3
"547",113.395833333334,23.5041666666667,0
"548",113.404166666667,23.5041666666667,-3
"549",113.4125,23.5041666666667,0.301029995663981
"550",113.420833333334,23.5041666666667,0.602059991327962
"551",113.429166666667,23.5041666666667,0.602059991327962
"552",113.4375,23.5041666666667,1.65321251377534
"553",113.445833333334,23.5041666666667,3.18383903705642
"554",113.454166666667,23.5041666666667,1.8750612633917
"555",113.4625,23.5041666666667,1.72427586960079
"556",113.470833333334,23.5041666666667,1.55630250076729
"557",113.479166666667,23.5041666666667,1.568201724067
"558",113.4875,23.5041666666667,1.5910646070265
"559",113.495833333334,23.5041666666667,2.31597034545692
"560",113.504166666667,23.5041666666667,2.52504480703685
"561",113.5125,23.5041666666667,2.55990662503611
"562",113.520833333334,23.5041666666667,2.568201724067
"563",113.529166666667,23.5041666666667,2.12385164096709
"564",113.5375,23.5041666666667,2.3747483460101
"565",113.545833333334,23.5041666666667,2.64738297011462
"566",113.554166666667,23.5041666666667,2.63748972951251
"567",113.5625,23.5041666666667,2.43296929087441
"568",113.570833333334,23.5041666666667,1.76342799356294
"569",113.579166666667,23.5041666666667,1.76342799356294
"570",113.5875,23.5041666666667,2.63748972951251
"571",113.595833333334,23.5041666666667,2.23044892137827
"572",113.604166666667,23.5041666666667,1.94939000664491
"573",113.6125,23.5041666666667,2.01703333929878
"574",113.620833333334,23.5041666666667,1.98227123303957
"575",113.629166666667,23.5041666666667,1.30102999566398
"576",113.6375,23.5041666666667,0.845098040014257
"577",113.645833333334,23.5041666666667,1.30102999566398
"578",113.654166666667,23.5041666666667,1.41497334797082
"579",113.6625,23.5041666666667,2.67851837904011
"580",113.670833333334,23.5041666666667,1.66275783168157
"581",113.679166666667,23.5041666666667,1.61278385671974
