"Posterior draw","Year","N","Number of reinfections","Proportion reinfected"
1,1968,662,50,0.0755287009063444
1,1969,692,1,0.00144508670520231
1,1970,718,13,0.0181058495821727
1,1971,740,3,0.00405405405405405
1,1972,775,5,0.00645161290322581
1,1973,802,4,0.00498753117206983
1,1974,828,15,0.0181159420289855
1,1975,844,14,0.0165876777251185
1,1976,865,1,0.00115606936416185
1,1977,872,1,0.00114678899082569
1,1978,881,0,0
1,1979,892,1,0.00112107623318386
1,1980,902,1,0.00110864745011086
1,1981,920,0,0
1,1982,933,0,0
1,1983,947,25,0.0263991552270327
1,1984,959,2,0.00208550573514077
1,1985,966,18,0.0186335403726708
1,1986,978,0,0
1,1987,995,2,0.00201005025125628
1,1988,1002,2,0.00199600798403194
1,1989,1021,21,0.0205680705190989
1,1990,1040,0,0
1,1991,1047,0,0
1,1992,1054,37,0.0351043643263757
1,1993,1059,5,0.00472143531633617
1,1994,1070,17,0.0158878504672897
1,1995,1075,1,0.000930232558139535
1,1996,1082,5,0.00462107208872458
1,1997,1089,36,0.0330578512396694
1,1998,1095,1,0.00091324200913242
1,1999,1100,5,0.00454545454545455
1,2000,1106,14,0.0126582278481013
1,2001,1109,19,0.0171325518485122
1,2002,1112,5,0.00449640287769784
1,2003,1118,4,0.0035778175313059
1,2004,1121,19,0.0169491525423729
1,2005,1123,3,0.00267141585040071
1,2006,1125,1,0.000888888888888889
1,2007,1128,8,0.00709219858156028
1,2008,1129,3,0.00265721877767936
1,2009,1130,23,0.020353982300885
1,2010,1130,17,0.0150442477876106
1,2011,1122,39,0.0347593582887701
1,2012,1108,15,0.0135379061371841
1,2013,1074,17,0.015828677839851
1,2014,619,37,0.0597738287560582
2,1968,662,80,0.120845921450151
2,1969,692,1,0.00144508670520231
2,1970,718,12,0.0167130919220056
2,1971,740,0,0
2,1972,775,10,0.0129032258064516
2,1973,802,7,0.00872817955112219
2,1974,828,3,0.0036231884057971
2,1975,844,9,0.0106635071090047
2,1976,865,3,0.00346820809248555
2,1977,872,0,0
2,1978,881,1,0.00113507377979569
2,1979,892,0,0
2,1980,902,0,0
2,1981,920,1,0.00108695652173913
2,1982,933,2,0.00214362272240086
2,1983,947,15,0.0158394931362196
2,1984,959,4,0.00417101147028154
2,1985,966,15,0.015527950310559
2,1986,978,1,0.00102249488752556
2,1987,995,0,0
2,1988,1002,12,0.0119760479041916
2,1989,1021,6,0.00587659157688541
2,1990,1040,2,0.00192307692307692
2,1991,1047,1,0.000955109837631328
2,1992,1054,14,0.0132827324478178
2,1993,1059,10,0.00944287063267233
2,1994,1070,16,0.0149532710280374
2,1995,1075,2,0.00186046511627907
2,1996,1082,19,0.0175600739371534
2,1997,1089,6,0.00550964187327824
2,1998,1095,1,0.00091324200913242
2,1999,1100,4,0.00363636363636364
2,2000,1106,16,0.0144665461121157
2,2001,1109,8,0.00721370604147881
2,2002,1112,21,0.0188848920863309
2,2003,1118,6,0.00536672629695885
2,2004,1121,12,0.0107047279214987
2,2005,1123,0,0
2,2006,1125,5,0.00444444444444444
2,2007,1128,12,0.0106382978723404
2,2008,1129,0,0
2,2009,1130,36,0.031858407079646
2,2010,1130,27,0.0238938053097345
2,2011,1122,50,0.0445632798573975
2,2012,1108,17,0.0153429602888087
2,2013,1074,8,0.0074487895716946
2,2014,619,34,0.0549273021001615
12,1968,662,21,0.0317220543806647
12,1969,692,1,0.00144508670520231
12,1970,718,11,0.0153203342618384
12,1971,740,0,0
12,1972,775,18,0.0232258064516129
12,1973,802,4,0.00498753117206983
12,1974,828,6,0.0072463768115942
12,1975,844,9,0.0106635071090047
12,1976,865,0,0
12,1977,872,0,0
12,1978,881,0,0
12,1979,892,3,0.00336322869955157
12,1980,902,1,0.00110864745011086
12,1981,920,0,0
12,1982,933,2,0.00214362272240086
12,1983,947,1,0.00105596620908131
12,1984,959,1,0.00104275286757039
12,1985,966,4,0.0041407867494824
12,1986,978,1,0.00102249488752556
12,1987,995,1,0.00100502512562814
12,1988,1002,16,0.0159680638722555
12,1989,1021,3,0.0029382957884427
12,1990,1040,1,0.000961538461538462
12,1991,1047,2,0.00191021967526266
12,1992,1054,23,0.0218216318785579
12,1993,1059,9,0.0084985835694051
12,1994,1070,14,0.0130841121495327
12,1995,1075,4,0.00372093023255814
12,1996,1082,15,0.0138632162661738
12,1997,1089,6,0.00550964187327824
12,1998,1095,7,0.00639269406392694
12,1999,1100,13,0.0118181818181818
12,2000,1106,10,0.00904159132007233
12,2001,1109,25,0.0225428313796213
12,2002,1112,2,0.00179856115107914
12,2003,1118,25,0.0223613595706619
12,2004,1121,1,0.000892060660124889
12,2005,1123,1,0.000890471950133571
12,2006,1125,4,0.00355555555555556
12,2007,1128,5,0.00443262411347518
12,2008,1129,0,0
12,2009,1130,40,0.0353982300884956
12,2010,1130,25,0.0221238938053097
12,2011,1122,42,0.0374331550802139
12,2012,1108,15,0.0135379061371841
12,2013,1074,10,0.00931098696461825
12,2014,619,33,0.0533117932148627
14,1968,662,78,0.117824773413897
14,1969,692,1,0.00144508670520231
14,1970,718,5,0.00696378830083565
14,1971,740,2,0.0027027027027027
14,1972,775,7,0.00903225806451613
14,1973,802,2,0.00249376558603491
14,1974,828,18,0.0217391304347826
14,1975,844,5,0.00592417061611374
14,1976,865,0,0
14,1977,872,0,0
14,1978,881,1,0.00113507377979569
14,1979,892,2,0.00224215246636771
14,1980,902,0,0
14,1981,920,1,0.00108695652173913
14,1982,933,3,0.00321543408360129
14,1983,947,20,0.0211193241816262
14,1984,959,1,0.00104275286757039
14,1985,966,23,0.0238095238095238
14,1986,978,3,0.00306748466257669
14,1987,995,1,0.00100502512562814
14,1988,1002,6,0.00598802395209581
14,1989,1021,6,0.00587659157688541
14,1990,1040,0,0
14,1991,1047,0,0
14,1992,1054,39,0.0370018975332068
14,1993,1059,3,0.0028328611898017
14,1994,1070,28,0.0261682242990654
14,1995,1075,0,0
14,1996,1082,30,0.0277264325323475
14,1997,1089,0,0
14,1998,1095,20,0.0182648401826484
14,1999,1100,2,0.00181818181818182
14,2000,1106,17,0.015370705244123
14,2001,1109,14,0.0126239855725879
14,2002,1112,16,0.0143884892086331
14,2003,1118,9,0.00805008944543828
14,2004,1121,20,0.0178412132024978
14,2005,1123,2,0.00178094390026714
14,2006,1125,0,0
14,2007,1128,6,0.00531914893617021
14,2008,1129,0,0
14,2009,1130,41,0.036283185840708
14,2010,1130,18,0.015929203539823
14,2011,1122,50,0.0445632798573975
14,2012,1108,20,0.0180505415162455
14,2013,1074,17,0.015828677839851
14,2014,619,40,0.0646203554119548
15,1968,662,96,0.145015105740181
15,1969,692,2,0.00289017341040462
15,1970,718,12,0.0167130919220056
15,1971,740,1,0.00135135135135135
15,1972,775,5,0.00645161290322581
15,1973,802,6,0.00748129675810474
15,1974,828,12,0.0144927536231884
15,1975,844,9,0.0106635071090047
15,1976,865,1,0.00115606936416185
15,1977,872,0,0
15,1978,881,1,0.00113507377979569
15,1979,892,2,0.00224215246636771
15,1980,902,1,0.00110864745011086
15,1981,920,0,0
15,1982,933,0,0
15,1983,947,20,0.0211193241816262
15,1984,959,15,0.0156412930135558
15,1985,966,4,0.0041407867494824
15,1986,978,1,0.00102249488752556
15,1987,995,4,0.00402010050251256
15,1988,1002,3,0.0029940119760479
15,1989,1021,12,0.0117531831537708
15,1990,1040,1,0.000961538461538462
15,1991,1047,2,0.00191021967526266
15,1992,1054,14,0.0132827324478178
15,1993,1059,1,0.000944287063267233
15,1994,1070,22,0.0205607476635514
15,1995,1075,1,0.000930232558139535
15,1996,1082,2,0.00184842883548983
15,1997,1089,8,0.00734618916437098
15,1998,1095,1,0.00091324200913242
15,1999,1100,8,0.00727272727272727
15,2000,1106,10,0.00904159132007233
15,2001,1109,12,0.0108205590622182
15,2002,1112,35,0.0314748201438849
15,2003,1118,1,0.000894454382826476
15,2004,1121,8,0.00713648528099911
15,2005,1123,0,0
15,2006,1125,2,0.00177777777777778
15,2007,1128,7,0.00620567375886525
15,2008,1129,4,0.00354295837023915
15,2009,1130,31,0.0274336283185841
15,2010,1130,28,0.0247787610619469
15,2011,1122,42,0.0374331550802139
15,2012,1108,8,0.0072202166064982
15,2013,1074,16,0.0148975791433892
15,2014,619,35,0.0565428109854604
18,1968,662,110,0.166163141993958
18,1969,692,0,0
18,1970,718,4,0.00557103064066852
18,1971,740,4,0.00540540540540541
18,1972,775,6,0.00774193548387097
18,1973,802,5,0.00623441396508728
18,1974,828,7,0.00845410628019324
18,1975,844,1,0.00118483412322275
18,1976,865,2,0.0023121387283237
18,1977,872,1,0.00114678899082569
18,1978,881,1,0.00113507377979569
18,1979,892,3,0.00336322869955157
18,1980,902,0,0
18,1981,920,5,0.00543478260869565
18,1982,933,1,0.00107181136120043
18,1983,947,5,0.00527983104540655
18,1984,959,1,0.00104275286757039
18,1985,966,24,0.0248447204968944
18,1986,978,0,0
18,1987,995,1,0.00100502512562814
18,1988,1002,10,0.00998003992015968
18,1989,1021,5,0.00489715964740451
18,1990,1040,0,0
18,1991,1047,9,0.00859598853868195
18,1992,1054,13,0.0123339658444023
18,1993,1059,2,0.00188857412653447
18,1994,1070,37,0.0345794392523364
18,1995,1075,0,0
18,1996,1082,7,0.00646950092421442
18,1997,1089,10,0.00918273645546373
18,1998,1095,11,0.0100456621004566
18,1999,1100,8,0.00727272727272727
18,2000,1106,11,0.00994575045207957
18,2001,1109,2,0.0018034265103697
18,2002,1112,21,0.0188848920863309
18,2003,1118,10,0.00894454382826476
18,2004,1121,12,0.0107047279214987
18,2005,1123,2,0.00178094390026714
18,2006,1125,6,0.00533333333333333
18,2007,1128,12,0.0106382978723404
18,2008,1129,0,0
18,2009,1130,46,0.0407079646017699
18,2010,1130,24,0.0212389380530973
18,2011,1122,40,0.035650623885918
18,2012,1108,18,0.0162454873646209
18,2013,1074,17,0.015828677839851
18,2014,619,34,0.0549273021001615
20,1968,662,56,0.0845921450151057
20,1969,692,1,0.00144508670520231
20,1970,718,12,0.0167130919220056
20,1971,740,3,0.00405405405405405
20,1972,775,5,0.00645161290322581
20,1973,802,6,0.00748129675810474
20,1974,828,10,0.0120772946859903
20,1975,844,5,0.00592417061611374
20,1976,865,0,0
20,1977,872,0,0
20,1978,881,0,0
20,1979,892,0,0
20,1980,902,1,0.00110864745011086
20,1981,920,1,0.00108695652173913
20,1982,933,1,0.00107181136120043
20,1983,947,23,0.0242872228088701
20,1984,959,17,0.0177267987486966
20,1985,966,2,0.0020703933747412
20,1986,978,1,0.00102249488752556
20,1987,995,2,0.00201005025125628
20,1988,1002,2,0.00199600798403194
20,1989,1021,22,0.0215475024485798
20,1990,1040,1,0.000961538461538462
20,1991,1047,0,0
20,1992,1054,36,0.0341555977229602
20,1993,1059,4,0.00377714825306893
20,1994,1070,15,0.014018691588785
20,1995,1075,1,0.000930232558139535
20,1996,1082,5,0.00462107208872458
20,1997,1089,1,0.000918273645546373
20,1998,1095,5,0.0045662100456621
20,1999,1100,9,0.00818181818181818
20,2000,1106,9,0.0081374321880651
20,2001,1109,14,0.0126239855725879
20,2002,1112,5,0.00449640287769784
20,2003,1118,8,0.00715563506261181
20,2004,1121,5,0.00446030330062444
20,2005,1123,0,0
20,2006,1125,6,0.00533333333333333
20,2007,1128,11,0.00975177304964539
20,2008,1129,0,0
20,2009,1130,34,0.0300884955752212
20,2010,1130,19,0.0168141592920354
20,2011,1122,52,0.0463458110516934
20,2012,1108,5,0.00451263537906137
20,2013,1074,20,0.0186219739292365
20,2014,619,35,0.0565428109854604
22,1968,662,21,0.0317220543806647
22,1969,692,3,0.00433526011560694
22,1970,718,10,0.0139275766016713
22,1971,740,3,0.00405405405405405
22,1972,775,5,0.00645161290322581
22,1973,802,6,0.00748129675810474
22,1974,828,12,0.0144927536231884
22,1975,844,1,0.00118483412322275
22,1976,865,0,0
22,1977,872,0,0
22,1978,881,0,0
22,1979,892,2,0.00224215246636771
22,1980,902,2,0.00221729490022173
22,1981,920,0,0
22,1982,933,5,0.00535905680600214
22,1983,947,3,0.00316789862724393
22,1984,959,5,0.00521376433785193
22,1985,966,12,0.0124223602484472
22,1986,978,1,0.00102249488752556
22,1987,995,0,0
22,1988,1002,9,0.00898203592814371
22,1989,1021,12,0.0117531831537708
22,1990,1040,1,0.000961538461538462
22,1991,1047,6,0.00573065902578797
22,1992,1054,30,0.0284629981024668
22,1993,1059,3,0.0028328611898017
22,1994,1070,15,0.014018691588785
22,1995,1075,3,0.0027906976744186
22,1996,1082,11,0.0101663585951941
22,1997,1089,9,0.00826446280991736
22,1998,1095,8,0.00730593607305936
22,1999,1100,4,0.00363636363636364
22,2000,1106,13,0.011754068716094
22,2001,1109,26,0.0234445446348061
22,2002,1112,10,0.00899280575539568
22,2003,1118,11,0.00983899821109123
22,2004,1121,7,0.00624442462087422
22,2005,1123,1,0.000890471950133571
22,2006,1125,0,0
22,2007,1128,5,0.00443262411347518
22,2008,1129,2,0.00177147918511957
22,2009,1130,30,0.0265486725663717
22,2010,1130,19,0.0168141592920354
22,2011,1122,47,0.0418894830659537
22,2012,1108,25,0.0225631768953069
22,2013,1074,14,0.0130353817504655
22,2014,619,30,0.0484652665589661
25,1968,662,43,0.0649546827794562
25,1969,692,3,0.00433526011560694
25,1970,718,10,0.0139275766016713
25,1971,740,1,0.00135135135135135
25,1972,775,10,0.0129032258064516
25,1973,802,4,0.00498753117206983
25,1974,828,8,0.00966183574879227
25,1975,844,13,0.0154028436018957
25,1976,865,0,0
25,1977,872,0,0
25,1978,881,0,0
25,1979,892,2,0.00224215246636771
25,1980,902,1,0.00110864745011086
25,1981,920,0,0
25,1982,933,5,0.00535905680600214
25,1983,947,15,0.0158394931362196
25,1984,959,24,0.0250260688216893
25,1985,966,5,0.005175983436853
25,1986,978,1,0.00102249488752556
25,1987,995,0,0
25,1988,1002,0,0
25,1989,1021,21,0.0205680705190989
25,1990,1040,0,0
25,1991,1047,0,0
25,1992,1054,40,0.0379506641366224
25,1993,1059,0,0
25,1994,1070,12,0.011214953271028
25,1995,1075,0,0
25,1996,1082,4,0.00369685767097967
25,1997,1089,13,0.0119375573921028
25,1998,1095,21,0.0191780821917808
25,1999,1100,1,0.000909090909090909
25,2000,1106,11,0.00994575045207957
25,2001,1109,6,0.00541027953110911
25,2002,1112,8,0.00719424460431655
25,2003,1118,3,0.00268336314847943
25,2004,1121,14,0.0124888492417484
25,2005,1123,0,0
25,2006,1125,4,0.00355555555555556
25,2007,1128,22,0.0195035460992908
25,2008,1129,6,0.00531443755535872
25,2009,1130,16,0.0141592920353982
25,2010,1130,21,0.0185840707964602
25,2011,1122,39,0.0347593582887701
25,2012,1108,19,0.0171480144404332
25,2013,1074,13,0.0121042830540037
25,2014,619,38,0.061389337641357
26,1968,662,57,0.0861027190332326
26,1969,692,2,0.00289017341040462
26,1970,718,3,0.00417827298050139
26,1971,740,1,0.00135135135135135
26,1972,775,14,0.0180645161290323
26,1973,802,4,0.00498753117206983
26,1974,828,6,0.0072463768115942
26,1975,844,10,0.0118483412322275
26,1976,865,0,0
26,1977,872,2,0.00229357798165138
26,1978,881,1,0.00113507377979569
26,1979,892,0,0
26,1980,902,1,0.00110864745011086
26,1981,920,0,0
26,1982,933,0,0
26,1983,947,33,0.0348468848996832
26,1984,959,5,0.00521376433785193
26,1985,966,35,0.036231884057971
26,1986,978,1,0.00102249488752556
26,1987,995,1,0.00100502512562814
26,1988,1002,8,0.00798403193612774
26,1989,1021,9,0.00881488736532811
26,1990,1040,2,0.00192307692307692
26,1991,1047,2,0.00191021967526266
26,1992,1054,13,0.0123339658444023
26,1993,1059,7,0.00661000944287063
26,1994,1070,11,0.0102803738317757
26,1995,1075,8,0.00744186046511628
26,1996,1082,3,0.00277264325323475
26,1997,1089,12,0.0110192837465565
26,1998,1095,8,0.00730593607305936
26,1999,1100,6,0.00545454545454545
26,2000,1106,9,0.0081374321880651
26,2001,1109,18,0.0162308385933273
26,2002,1112,10,0.00899280575539568
26,2003,1118,2,0.00178890876565295
26,2004,1121,2,0.00178412132024978
26,2005,1123,2,0.00178094390026714
26,2006,1125,0,0
26,2007,1128,8,0.00709219858156028
26,2008,1129,4,0.00354295837023915
26,2009,1130,39,0.0345132743362832
26,2010,1130,22,0.0194690265486726
26,2011,1122,37,0.0329768270944742
26,2012,1108,23,0.0207581227436823
26,2013,1074,9,0.00837988826815642
26,2014,619,45,0.0726978998384491
27,1968,662,28,0.0422960725075529
27,1969,692,3,0.00433526011560694
27,1970,718,10,0.0139275766016713
27,1971,740,1,0.00135135135135135
27,1972,775,6,0.00774193548387097
27,1973,802,6,0.00748129675810474
27,1974,828,6,0.0072463768115942
27,1975,844,1,0.00118483412322275
27,1976,865,0,0
27,1977,872,0,0
27,1978,881,1,0.00113507377979569
27,1979,892,1,0.00112107623318386
27,1980,902,1,0.00110864745011086
27,1981,920,1,0.00108695652173913
27,1982,933,4,0.00428724544480171
27,1983,947,8,0.00844772967265047
27,1984,959,1,0.00104275286757039
27,1985,966,25,0.025879917184265
27,1986,978,1,0.00102249488752556
27,1987,995,0,0
27,1988,1002,3,0.0029940119760479
27,1989,1021,11,0.0107737512242899
27,1990,1040,0,0
27,1991,1047,0,0
27,1992,1054,21,0.0199240986717268
27,1993,1059,13,0.012275731822474
27,1994,1070,7,0.00654205607476636
27,1995,1075,1,0.000930232558139535
27,1996,1082,7,0.00646950092421442
27,1997,1089,6,0.00550964187327824
27,1998,1095,16,0.0146118721461187
27,1999,1100,6,0.00545454545454545
27,2000,1106,21,0.0189873417721519
27,2001,1109,16,0.0144274120829576
27,2002,1112,3,0.00269784172661871
27,2003,1118,18,0.0161001788908766
27,2004,1121,14,0.0124888492417484
27,2005,1123,0,0
27,2006,1125,1,0.000888888888888889
27,2007,1128,8,0.00709219858156028
27,2008,1129,6,0.00531443755535872
27,2009,1130,28,0.0247787610619469
27,2010,1130,13,0.0115044247787611
27,2011,1122,44,0.0392156862745098
27,2012,1108,24,0.0216606498194946
27,2013,1074,11,0.0102420856610801
27,2014,619,31,0.0500807754442649
29,1968,662,29,0.0438066465256798
29,1969,692,0,0
29,1970,718,5,0.00696378830083565
29,1971,740,5,0.00675675675675676
29,1972,775,1,0.00129032258064516
29,1973,802,6,0.00748129675810474
29,1974,828,6,0.0072463768115942
29,1975,844,8,0.00947867298578199
29,1976,865,0,0
29,1977,872,1,0.00114678899082569
29,1978,881,0,0
29,1979,892,0,0
29,1980,902,6,0.00665188470066519
29,1981,920,0,0
29,1982,933,1,0.00107181136120043
29,1983,947,13,0.013727560718057
29,1984,959,2,0.00208550573514077
29,1985,966,12,0.0124223602484472
29,1986,978,2,0.00204498977505112
29,1987,995,4,0.00402010050251256
29,1988,1002,2,0.00199600798403194
29,1989,1021,4,0.0039177277179236
29,1990,1040,2,0.00192307692307692
29,1991,1047,0,0
29,1992,1054,32,0.0303605313092979
29,1993,1059,7,0.00661000944287063
29,1994,1070,32,0.0299065420560748
29,1995,1075,2,0.00186046511627907
29,1996,1082,8,0.00739371534195933
29,1997,1089,1,0.000918273645546373
29,1998,1095,14,0.0127853881278539
29,1999,1100,7,0.00636363636363636
29,2000,1106,14,0.0126582278481013
29,2001,1109,11,0.00991884580703336
29,2002,1112,14,0.012589928057554
29,2003,1118,3,0.00268336314847943
29,2004,1121,6,0.00535236396074933
29,2005,1123,1,0.000890471950133571
29,2006,1125,5,0.00444444444444444
29,2007,1128,3,0.00265957446808511
29,2008,1129,3,0.00265721877767936
29,2009,1130,24,0.0212389380530973
29,2010,1130,21,0.0185840707964602
29,2011,1122,31,0.0276292335115865
29,2012,1108,18,0.0162454873646209
29,2013,1074,15,0.0139664804469274
29,2014,619,39,0.0630048465266559
30,1968,662,47,0.0709969788519638
30,1969,692,6,0.00867052023121387
30,1970,718,23,0.032033426183844
30,1971,740,0,0
30,1972,775,6,0.00774193548387097
30,1973,802,3,0.00374064837905237
30,1974,828,7,0.00845410628019324
30,1975,844,4,0.004739336492891
30,1976,865,0,0
30,1977,872,0,0
30,1978,881,0,0
30,1979,892,3,0.00336322869955157
30,1980,902,3,0.00332594235033259
30,1981,920,1,0.00108695652173913
30,1982,933,3,0.00321543408360129
30,1983,947,16,0.016895459345301
30,1984,959,9,0.00938477580813347
30,1985,966,5,0.005175983436853
30,1986,978,1,0.00102249488752556
30,1987,995,0,0
30,1988,1002,1,0.000998003992015968
30,1989,1021,14,0.0137120470127326
30,1990,1040,0,0
30,1991,1047,0,0
30,1992,1054,12,0.0113851992409867
30,1993,1059,4,0.00377714825306893
30,1994,1070,8,0.00747663551401869
30,1995,1075,2,0.00186046511627907
30,1996,1082,23,0.0212569316081331
30,1997,1089,4,0.00367309458218549
30,1998,1095,6,0.00547945205479452
30,1999,1100,5,0.00454545454545455
30,2000,1106,12,0.0108499095840868
30,2001,1109,20,0.018034265103697
30,2002,1112,9,0.00809352517985612
30,2003,1118,6,0.00536672629695885
30,2004,1121,24,0.0214094558429973
30,2005,1123,3,0.00267141585040071
30,2006,1125,2,0.00177777777777778
30,2007,1128,6,0.00531914893617021
30,2008,1129,2,0.00177147918511957
30,2009,1130,27,0.0238938053097345
30,2010,1130,35,0.0309734513274336
30,2011,1122,37,0.0329768270944742
30,2012,1108,15,0.0135379061371841
30,2013,1074,12,0.0111731843575419
30,2014,619,23,0.037156704361874
33,1968,662,65,0.0981873111782477
33,1969,692,3,0.00433526011560694
33,1970,718,3,0.00417827298050139
33,1971,740,6,0.00810810810810811
33,1972,775,2,0.00258064516129032
33,1973,802,11,0.013715710723192
33,1974,828,13,0.0157004830917874
33,1975,844,4,0.004739336492891
33,1976,865,3,0.00346820809248555
33,1977,872,0,0
33,1978,881,1,0.00113507377979569
33,1979,892,0,0
33,1980,902,2,0.00221729490022173
33,1981,920,1,0.00108695652173913
33,1982,933,0,0
33,1983,947,9,0.00950369588173178
33,1984,959,7,0.0072992700729927
33,1985,966,15,0.015527950310559
33,1986,978,2,0.00204498977505112
33,1987,995,1,0.00100502512562814
33,1988,1002,1,0.000998003992015968
33,1989,1021,12,0.0117531831537708
33,1990,1040,5,0.00480769230769231
33,1991,1047,0,0
33,1992,1054,34,0.032258064516129
33,1993,1059,0,0
33,1994,1070,2,0.00186915887850467
33,1995,1075,0,0
33,1996,1082,7,0.00646950092421442
33,1997,1089,4,0.00367309458218549
33,1998,1095,1,0.00091324200913242
33,1999,1100,6,0.00545454545454545
33,2000,1106,21,0.0189873417721519
33,2001,1109,11,0.00991884580703336
33,2002,1112,9,0.00809352517985612
33,2003,1118,9,0.00805008944543828
33,2004,1121,8,0.00713648528099911
33,2005,1123,2,0.00178094390026714
33,2006,1125,8,0.00711111111111111
33,2007,1128,4,0.00354609929078014
33,2008,1129,2,0.00177147918511957
33,2009,1130,33,0.0292035398230088
33,2010,1130,15,0.0132743362831858
33,2011,1122,53,0.0472370766488414
33,2012,1108,23,0.0207581227436823
33,2013,1074,10,0.00931098696461825
33,2014,619,28,0.0452342487883683
34,1968,662,43,0.0649546827794562
34,1969,692,4,0.00578034682080925
34,1970,718,4,0.00557103064066852
34,1971,740,5,0.00675675675675676
34,1972,775,1,0.00129032258064516
34,1973,802,10,0.0124688279301746
34,1974,828,6,0.0072463768115942
34,1975,844,18,0.0213270142180095
34,1976,865,2,0.0023121387283237
34,1977,872,0,0
34,1978,881,0,0
34,1979,892,2,0.00224215246636771
34,1980,902,2,0.00221729490022173
34,1981,920,1,0.00108695652173913
34,1982,933,2,0.00214362272240086
34,1983,947,8,0.00844772967265047
34,1984,959,0,0
34,1985,966,23,0.0238095238095238
34,1986,978,6,0.00613496932515337
34,1987,995,0,0
34,1988,1002,5,0.00499001996007984
34,1989,1021,4,0.0039177277179236
34,1990,1040,1,0.000961538461538462
34,1991,1047,1,0.000955109837631328
34,1992,1054,31,0.0294117647058824
34,1993,1059,7,0.00661000944287063
34,1994,1070,12,0.011214953271028
34,1995,1075,1,0.000930232558139535
34,1996,1082,35,0.0323475046210721
34,1997,1089,0,0
34,1998,1095,14,0.0127853881278539
34,1999,1100,4,0.00363636363636364
34,2000,1106,9,0.0081374321880651
34,2001,1109,27,0.024346257889991
34,2002,1112,13,0.0116906474820144
34,2003,1118,0,0
34,2004,1121,37,0.0330062444246209
34,2005,1123,0,0
34,2006,1125,4,0.00355555555555556
34,2007,1128,1,0.000886524822695035
34,2008,1129,1,0.000885739592559787
34,2009,1130,45,0.0398230088495575
34,2010,1130,19,0.0168141592920354
34,2011,1122,60,0.053475935828877
34,2012,1108,18,0.0162454873646209
34,2013,1074,13,0.0121042830540037
34,2014,619,38,0.061389337641357
35,1968,662,27,0.040785498489426
35,1969,692,3,0.00433526011560694
35,1970,718,2,0.00278551532033426
35,1971,740,1,0.00135135135135135
35,1972,775,5,0.00645161290322581
35,1973,802,1,0.00124688279301746
35,1974,828,8,0.00966183574879227
35,1975,844,4,0.004739336492891
35,1976,865,3,0.00346820809248555
35,1977,872,0,0
35,1978,881,0,0
35,1979,892,0,0
35,1980,902,0,0
35,1981,920,2,0.00217391304347826
35,1982,933,1,0.00107181136120043
35,1983,947,16,0.016895459345301
35,1984,959,5,0.00521376433785193
35,1985,966,0,0
35,1986,978,1,0.00102249488752556
35,1987,995,3,0.00301507537688442
35,1988,1002,1,0.000998003992015968
35,1989,1021,25,0.0244857982370225
35,1990,1040,0,0
35,1991,1047,0,0
35,1992,1054,14,0.0132827324478178
35,1993,1059,0,0
35,1994,1070,10,0.00934579439252336
35,1995,1075,2,0.00186046511627907
35,1996,1082,27,0.0249537892791128
35,1997,1089,3,0.00275482093663912
35,1998,1095,8,0.00730593607305936
35,1999,1100,3,0.00272727272727273
35,2000,1106,7,0.00632911392405063
35,2001,1109,8,0.00721370604147881
35,2002,1112,21,0.0188848920863309
35,2003,1118,8,0.00715563506261181
35,2004,1121,11,0.00981266726137377
35,2005,1123,0,0
35,2006,1125,3,0.00266666666666667
35,2007,1128,13,0.0115248226950355
35,2008,1129,4,0.00354295837023915
35,2009,1130,37,0.0327433628318584
35,2010,1130,24,0.0212389380530973
35,2011,1122,50,0.0445632798573975
35,2012,1108,13,0.0117328519855596
35,2013,1074,22,0.0204841713221601
35,2014,619,32,0.0516962843295638
48,1968,662,12,0.0181268882175227
48,1969,692,3,0.00433526011560694
48,1970,718,5,0.00696378830083565
48,1971,740,3,0.00405405405405405
48,1972,775,5,0.00645161290322581
48,1973,802,3,0.00374064837905237
48,1974,828,6,0.0072463768115942
48,1975,844,6,0.00710900473933649
48,1976,865,1,0.00115606936416185
48,1977,872,1,0.00114678899082569
48,1978,881,1,0.00113507377979569
48,1979,892,0,0
48,1980,902,3,0.00332594235033259
48,1981,920,0,0
48,1982,933,5,0.00535905680600214
48,1983,947,4,0.00422386483632524
48,1984,959,16,0.0166840458811262
48,1985,966,32,0.0331262939958592
48,1986,978,0,0
48,1987,995,3,0.00301507537688442
48,1988,1002,1,0.000998003992015968
48,1989,1021,10,0.00979431929480901
48,1990,1040,0,0
48,1991,1047,0,0
48,1992,1054,50,0.047438330170778
48,1993,1059,6,0.0056657223796034
48,1994,1070,13,0.0121495327102804
48,1995,1075,1,0.000930232558139535
48,1996,1082,10,0.00924214417744917
48,1997,1089,16,0.014692378328742
48,1998,1095,4,0.00365296803652968
48,1999,1100,18,0.0163636363636364
48,2000,1106,3,0.0027124773960217
48,2001,1109,9,0.00811541929666366
48,2002,1112,2,0.00179856115107914
48,2003,1118,13,0.0116279069767442
48,2004,1121,5,0.00446030330062444
48,2005,1123,2,0.00178094390026714
48,2006,1125,4,0.00355555555555556
48,2007,1128,1,0.000886524822695035
48,2008,1129,2,0.00177147918511957
48,2009,1130,24,0.0212389380530973
48,2010,1130,17,0.0150442477876106
48,2011,1122,48,0.0427807486631016
48,2012,1108,15,0.0135379061371841
