"Posterior draw","Year","N","Number of reinfections","Proportion reinfected"
6,1968,662,51,0.0770392749244713
6,1969,692,16,0.023121387283237
6,1970,718,4,0.00557103064066852
6,1971,740,16,0.0216216216216216
6,1972,775,7,0.00903225806451613
6,1973,802,9,0.0112219451371571
6,1974,828,13,0.0157004830917874
6,1975,844,22,0.0260663507109005
6,1976,865,1,0.00115606936416185
6,1977,872,2,0.00229357798165138
6,1978,881,0,0
6,1979,892,1,0.00112107623318386
6,1980,902,2,0.00221729490022173
6,1981,920,4,0.00434782608695652
6,1982,933,0,0
6,1983,947,40,0.0422386483632524
6,1984,959,5,0.00521376433785193
6,1985,966,33,0.0341614906832298
6,1986,978,1,0.00102249488752556
6,1987,995,4,0.00402010050251256
6,1988,1002,3,0.0029940119760479
6,1989,1021,37,0.0362389813907933
6,1990,1040,1,0.000961538461538462
6,1991,1047,0,0
6,1992,1054,81,0.0768500948766603
6,1993,1059,18,0.0169971671388102
6,1994,1070,32,0.0299065420560748
6,1995,1075,1,0.000930232558139535
6,1996,1082,14,0.0129390018484288
6,1997,1089,35,0.032139577594123
6,1998,1095,7,0.00639269406392694
6,1999,1100,8,0.00727272727272727
6,2000,1106,30,0.027124773960217
6,2001,1109,53,0.0477908025247971
6,2002,1112,23,0.0206834532374101
6,2003,1118,5,0.00447227191413238
6,2004,1121,48,0.0428189116859946
6,2005,1123,6,0.00534283170080142
6,2006,1125,4,0.00355555555555556
6,2007,1128,10,0.00886524822695036
6,2008,1129,13,0.0115146147032772
6,2009,1130,85,0.0752212389380531
6,2010,1130,48,0.0424778761061947
6,2011,1122,123,0.109625668449198
6,2012,1108,57,0.0514440433212996
6,2013,1074,40,0.037243947858473
6,2014,619,69,0.111470113085622
8,1968,662,129,0.194864048338369
8,1969,692,2,0.00289017341040462
8,1970,718,5,0.00696378830083565
8,1971,740,7,0.00945945945945946
8,1972,775,7,0.00903225806451613
8,1973,802,14,0.0174563591022444
8,1974,828,30,0.036231884057971
8,1975,844,10,0.0118483412322275
8,1976,865,0,0
8,1977,872,1,0.00114678899082569
8,1978,881,0,0
8,1979,892,3,0.00336322869955157
8,1980,902,4,0.00443458980044346
8,1981,920,1,0.00108695652173913
8,1982,933,4,0.00428724544480171
8,1983,947,15,0.0158394931362196
8,1984,959,7,0.0072992700729927
8,1985,966,22,0.0227743271221532
8,1986,978,5,0.00511247443762781
8,1987,995,4,0.00402010050251256
8,1988,1002,28,0.0279441117764471
8,1989,1021,9,0.00881488736532811
8,1990,1040,0,0
8,1991,1047,7,0.00668576886341929
8,1992,1054,77,0.0730550284629981
8,1993,1059,17,0.016052880075543
8,1994,1070,41,0.0383177570093458
8,1995,1075,4,0.00372093023255814
8,1996,1082,15,0.0138632162661738
8,1997,1089,11,0.0101010101010101
8,1998,1095,7,0.00639269406392694
8,1999,1100,28,0.0254545454545455
8,2000,1106,41,0.0370705244122966
8,2001,1109,24,0.0216411181244364
8,2002,1112,42,0.0377697841726619
8,2003,1118,3,0.00268336314847943
8,2004,1121,3,0.00267618198037467
8,2005,1123,1,0.000890471950133571
8,2006,1125,10,0.00888888888888889
8,2007,1128,15,0.0132978723404255
8,2008,1129,6,0.00531443755535872
8,2009,1130,91,0.0805309734513274
8,2010,1130,58,0.0513274336283186
8,2011,1122,131,0.116755793226381
8,2012,1108,80,0.072202166064982
8,2013,1074,18,0.0167597765363128
8,2014,619,69,0.111470113085622
10,1968,662,88,0.132930513595166
10,1969,692,16,0.023121387283237
10,1970,718,4,0.00557103064066852
10,1971,740,4,0.00540540540540541
10,1972,775,15,0.0193548387096774
10,1973,802,17,0.0211970074812968
10,1974,828,16,0.0193236714975845
10,1975,844,4,0.004739336492891
10,1976,865,2,0.0023121387283237
10,1977,872,0,0
10,1978,881,3,0.00340522133938706
10,1979,892,1,0.00112107623318386
10,1980,902,1,0.00110864745011086
10,1981,920,4,0.00434782608695652
10,1982,933,3,0.00321543408360129
10,1983,947,13,0.013727560718057
10,1984,959,86,0.0896767466110532
10,1985,966,7,0.0072463768115942
10,1986,978,5,0.00511247443762781
10,1987,995,1,0.00100502512562814
10,1988,1002,19,0.0189620758483034
10,1989,1021,11,0.0107737512242899
10,1990,1040,0,0
10,1991,1047,0,0
10,1992,1054,92,0.0872865275142315
10,1993,1059,30,0.028328611898017
10,1994,1070,22,0.0205607476635514
10,1995,1075,1,0.000930232558139535
10,1996,1082,31,0.0286506469500924
10,1997,1089,12,0.0110192837465565
10,1998,1095,8,0.00730593607305936
10,1999,1100,40,0.0363636363636364
10,2000,1106,10,0.00904159132007233
10,2001,1109,29,0.0261496844003607
10,2002,1112,37,0.033273381294964
10,2003,1118,20,0.0178890876565295
10,2004,1121,6,0.00535236396074933
10,2005,1123,0,0
10,2006,1125,5,0.00444444444444444
10,2007,1128,23,0.0203900709219858
10,2008,1129,3,0.00265721877767936
10,2009,1130,93,0.0823008849557522
10,2010,1130,44,0.0389380530973451
10,2011,1122,117,0.10427807486631
10,2012,1108,61,0.0550541516245487
10,2013,1074,24,0.0223463687150838
10,2014,619,73,0.117932148626817
15,1968,662,102,0.154078549848943
15,1969,692,4,0.00578034682080925
15,1970,718,13,0.0181058495821727
15,1971,740,5,0.00675675675675676
15,1972,775,6,0.00774193548387097
15,1973,802,9,0.0112219451371571
15,1974,828,18,0.0217391304347826
15,1975,844,14,0.0165876777251185
15,1976,865,1,0.00115606936416185
15,1977,872,0,0
15,1978,881,1,0.00113507377979569
15,1979,892,4,0.00448430493273543
15,1980,902,2,0.00221729490022173
15,1981,920,0,0
15,1982,933,0,0
15,1983,947,40,0.0422386483632524
15,1984,959,28,0.0291970802919708
15,1985,966,11,0.0113871635610766
15,1986,978,2,0.00204498977505112
15,1987,995,5,0.0050251256281407
15,1988,1002,5,0.00499001996007984
15,1989,1021,25,0.0244857982370225
15,1990,1040,1,0.000961538461538462
15,1991,1047,2,0.00191021967526266
15,1992,1054,79,0.0749525616698292
15,1993,1059,4,0.00377714825306893
15,1994,1070,46,0.0429906542056075
15,1995,1075,2,0.00186046511627907
15,1996,1082,29,0.0268022181146026
15,1997,1089,13,0.0119375573921028
15,1998,1095,4,0.00365296803652968
15,1999,1100,30,0.0272727272727273
15,2000,1106,22,0.0198915009041591
15,2001,1109,29,0.0261496844003607
15,2002,1112,48,0.0431654676258993
15,2003,1118,3,0.00268336314847943
15,2004,1121,23,0.0205173951828724
15,2005,1123,0,0
15,2006,1125,5,0.00444444444444444
15,2007,1128,17,0.0150709219858156
15,2008,1129,12,0.0106288751107174
15,2009,1130,75,0.0663716814159292
15,2010,1130,57,0.0504424778761062
15,2011,1122,118,0.105169340463458
15,2012,1108,40,0.036101083032491
15,2013,1074,33,0.0307262569832402
15,2014,619,66,0.106623586429725
24,1968,662,123,0.185800604229607
24,1969,692,6,0.00867052023121387
24,1970,718,4,0.00557103064066852
24,1971,740,2,0.0027027027027027
24,1972,775,11,0.0141935483870968
24,1973,802,7,0.00872817955112219
24,1974,828,25,0.0301932367149758
24,1975,844,12,0.014218009478673
24,1976,865,0,0
24,1977,872,0,0
24,1978,881,1,0.00113507377979569
24,1979,892,1,0.00112107623318386
24,1980,902,13,0.0144124168514412
24,1981,920,3,0.00326086956521739
24,1982,933,0,0
24,1983,947,27,0.0285110876451954
24,1984,959,7,0.0072992700729927
24,1985,966,36,0.0372670807453416
24,1986,978,5,0.00511247443762781
24,1987,995,4,0.00402010050251256
24,1988,1002,12,0.0119760479041916
24,1989,1021,13,0.0127326150832517
24,1990,1040,4,0.00384615384615385
24,1991,1047,1,0.000955109837631328
24,1992,1054,36,0.0341555977229602
24,1993,1059,26,0.0245514636449481
24,1994,1070,27,0.0252336448598131
24,1995,1075,6,0.00558139534883721
24,1996,1082,75,0.0693160813308688
24,1997,1089,2,0.00183654729109275
24,1998,1095,15,0.0136986301369863
24,1999,1100,7,0.00636363636363636
24,2000,1106,52,0.0470162748643761
24,2001,1109,29,0.0261496844003607
24,2002,1112,14,0.012589928057554
24,2003,1118,13,0.0116279069767442
24,2004,1121,56,0.0499553969669938
24,2005,1123,3,0.00267141585040071
24,2006,1125,6,0.00533333333333333
24,2007,1128,10,0.00886524822695036
24,2008,1129,3,0.00265721877767936
24,2009,1130,98,0.0867256637168142
24,2010,1130,51,0.0451327433628319
24,2011,1122,119,0.106060606060606
24,2012,1108,67,0.0604693140794224
24,2013,1074,13,0.0121042830540037
24,2014,619,65,0.105008077544426
25,1968,662,66,0.0996978851963746
25,1969,692,6,0.00867052023121387
25,1970,718,25,0.0348189415041783
25,1971,740,3,0.00405405405405405
25,1972,775,15,0.0193548387096774
25,1973,802,5,0.00623441396508728
25,1974,828,23,0.0277777777777778
25,1975,844,24,0.028436018957346
25,1976,865,1,0.00115606936416185
25,1977,872,0,0
25,1978,881,0,0
25,1979,892,2,0.00224215246636771
25,1980,902,3,0.00332594235033259
25,1981,920,3,0.00326086956521739
25,1982,933,8,0.00857449088960343
25,1983,947,26,0.027455121436114
25,1984,959,24,0.0250260688216893
25,1985,966,16,0.0165631469979296
25,1986,978,2,0.00204498977505112
25,1987,995,2,0.00201005025125628
25,1988,1002,6,0.00598802395209581
25,1989,1021,36,0.0352595494613124
25,1990,1040,2,0.00192307692307692
25,1991,1047,0,0
25,1992,1054,81,0.0768500948766603
25,1993,1059,10,0.00944287063267233
25,1994,1070,40,0.0373831775700935
25,1995,1075,1,0.000930232558139535
25,1996,1082,21,0.0194085027726433
25,1997,1089,14,0.0128558310376492
25,1998,1095,31,0.028310502283105
25,1999,1100,5,0.00454545454545455
25,2000,1106,29,0.0262206148282098
25,2001,1109,23,0.0207394048692516
25,2002,1112,35,0.0314748201438849
25,2003,1118,8,0.00715563506261181
25,2004,1121,26,0.0231935771632471
25,2005,1123,0,0
25,2006,1125,6,0.00533333333333333
25,2007,1128,29,0.025709219858156
25,2008,1129,14,0.012400354295837
25,2009,1130,54,0.047787610619469
25,2010,1130,66,0.0584070796460177
25,2011,1122,117,0.10427807486631
25,2012,1108,66,0.0595667870036101
25,2013,1074,19,0.0176908752327747
25,2014,619,79,0.127625201938611
30,1968,662,87,0.131419939577039
30,1969,692,6,0.00867052023121387
30,1970,718,27,0.0376044568245125
30,1971,740,2,0.0027027027027027
30,1972,775,9,0.0116129032258065
30,1973,802,11,0.013715710723192
30,1974,828,15,0.0181159420289855
30,1975,844,14,0.0165876777251185
30,1976,865,0,0
30,1977,872,0,0
30,1978,881,0,0
30,1979,892,3,0.00336322869955157
30,1980,902,3,0.00332594235033259
30,1981,920,2,0.00217391304347826
30,1982,933,5,0.00535905680600214
30,1983,947,31,0.0327349524815206
30,1984,959,18,0.0187695516162669
30,1985,966,13,0.0134575569358178
30,1986,978,1,0.00102249488752556
30,1987,995,3,0.00301507537688442
30,1988,1002,4,0.00399201596806387
30,1989,1021,34,0.0333006856023506
30,1990,1040,0,0
30,1991,1047,0,0
30,1992,1054,77,0.0730550284629981
30,1993,1059,16,0.0151085930122757
30,1994,1070,33,0.0308411214953271
30,1995,1075,4,0.00372093023255814
30,1996,1082,33,0.0304990757855823
30,1997,1089,11,0.0101010101010101
30,1998,1095,19,0.017351598173516
30,1999,1100,10,0.00909090909090909
30,2000,1106,34,0.0307414104882459
30,2001,1109,29,0.0261496844003607
30,2002,1112,40,0.0359712230215827
30,2003,1118,10,0.00894454382826476
30,2004,1121,48,0.0428189116859946
30,2005,1123,3,0.00267141585040071
30,2006,1125,3,0.00266666666666667
30,2007,1128,19,0.0168439716312057
30,2008,1129,9,0.00797165633303809
30,2009,1130,75,0.0663716814159292
30,2010,1130,60,0.0530973451327434
30,2011,1122,119,0.106060606060606
30,2012,1108,56,0.0505415162454874
30,2013,1074,20,0.0186219739292365
30,2014,619,58,0.0936995153473344
33,1968,662,141,0.212990936555891
33,1969,692,5,0.00722543352601156
33,1970,718,3,0.00417827298050139
33,1971,740,8,0.0108108108108108
33,1972,775,4,0.00516129032258065
33,1973,802,14,0.0174563591022444
33,1974,828,27,0.0326086956521739
33,1975,844,8,0.00947867298578199
33,1976,865,4,0.0046242774566474
33,1977,872,0,0
33,1978,881,1,0.00113507377979569
33,1979,892,2,0.00224215246636771
33,1980,902,5,0.00554323725055432
33,1981,920,2,0.00217391304347826
33,1982,933,1,0.00107181136120043
33,1983,947,30,0.0316789862724393
33,1984,959,14,0.0145985401459854
33,1985,966,19,0.0196687370600414
33,1986,978,3,0.00306748466257669
33,1987,995,6,0.00603015075376884
33,1988,1002,8,0.00798403193612774
33,1989,1021,22,0.0215475024485798
33,1990,1040,6,0.00576923076923077
33,1991,1047,0,0
33,1992,1054,97,0.0920303605313093
33,1993,1059,10,0.00944287063267233
33,1994,1070,11,0.0102803738317757
33,1995,1075,9,0.00837209302325581
33,1996,1082,23,0.0212569316081331
33,1997,1089,20,0.0183654729109275
33,1998,1095,4,0.00365296803652968
33,1999,1100,24,0.0218181818181818
33,2000,1106,34,0.0307414104882459
33,2001,1109,38,0.0342651036970243
33,2002,1112,20,0.0179856115107914
33,2003,1118,21,0.018783542039356
33,2004,1121,9,0.008028545941124
33,2005,1123,5,0.00445235975066785
33,2006,1125,17,0.0151111111111111
33,2007,1128,11,0.00975177304964539
33,2008,1129,3,0.00265721877767936
33,2009,1130,79,0.0699115044247788
33,2010,1130,43,0.0380530973451327
33,2011,1122,145,0.129233511586453
33,2012,1108,55,0.0496389891696751
33,2013,1074,18,0.0167597765363128
33,2014,619,60,0.0969305331179321
38,1968,662,123,0.185800604229607
38,1969,692,3,0.00433526011560694
38,1970,718,3,0.00417827298050139
38,1971,740,10,0.0135135135135135
38,1972,775,11,0.0141935483870968
38,1973,802,8,0.00997506234413965
38,1974,828,25,0.0301932367149758
38,1975,844,12,0.014218009478673
38,1976,865,1,0.00115606936416185
38,1977,872,0,0
38,1978,881,1,0.00113507377979569
38,1979,892,3,0.00336322869955157
38,1980,902,10,0.0110864745011086
38,1981,920,1,0.00108695652173913
38,1982,933,4,0.00428724544480171
38,1983,947,10,0.0105596620908131
38,1984,959,11,0.0114702815432742
38,1985,966,35,0.036231884057971
38,1986,978,2,0.00204498977505112
38,1987,995,8,0.00804020100502513
38,1988,1002,4,0.00399201596806387
38,1989,1021,26,0.0254652301665034
38,1990,1040,0,0
38,1991,1047,2,0.00191021967526266
38,1992,1054,88,0.0834914611005693
38,1993,1059,12,0.0113314447592068
38,1994,1070,19,0.0177570093457944
38,1995,1075,20,0.0186046511627907
38,1996,1082,13,0.0120147874306839
38,1997,1089,18,0.0165289256198347
38,1998,1095,1,0.00091324200913242
38,1999,1100,50,0.0454545454545455
38,2000,1106,17,0.015370705244123
38,2001,1109,34,0.0306582506762849
38,2002,1112,28,0.0251798561151079
38,2003,1118,10,0.00894454382826476
38,2004,1121,12,0.0107047279214987
38,2005,1123,1,0.000890471950133571
38,2006,1125,19,0.0168888888888889
38,2007,1128,13,0.0115248226950355
38,2008,1129,4,0.00354295837023915
38,2009,1130,88,0.0778761061946903
38,2010,1130,50,0.0442477876106195
38,2011,1122,120,0.106951871657754
38,2012,1108,51,0.046028880866426
38,2013,1074,38,0.0353817504655493
38,2014,619,54,0.0872374798061389
41,1968,662,101,0.152567975830816
41,1969,692,5,0.00722543352601156
41,1970,718,8,0.011142061281337
41,1971,740,1,0.00135135135135135
41,1972,775,7,0.00903225806451613
41,1973,802,10,0.0124688279301746
41,1974,828,31,0.03743961352657
41,1975,844,10,0.0118483412322275
41,1976,865,1,0.00115606936416185
41,1977,872,1,0.00114678899082569
41,1978,881,0,0
41,1979,892,4,0.00448430493273543
41,1980,902,3,0.00332594235033259
41,1981,920,2,0.00217391304347826
41,1982,933,1,0.00107181136120043
41,1983,947,29,0.030623020063358
41,1984,959,3,0.00312825860271116
41,1985,966,33,0.0341614906832298
41,1986,978,4,0.00408997955010225
41,1987,995,7,0.00703517587939699
41,1988,1002,4,0.00399201596806387
41,1989,1021,26,0.0254652301665034
41,1990,1040,0,0
41,1991,1047,4,0.00382043935052531
41,1992,1054,88,0.0834914611005693
41,1993,1059,20,0.0188857412653447
41,1994,1070,13,0.0121495327102804
41,1995,1075,15,0.013953488372093
41,1996,1082,23,0.0212569316081331
41,1997,1089,15,0.0137741046831956
41,1998,1095,4,0.00365296803652968
41,1999,1100,25,0.0227272727272727
41,2000,1106,26,0.0235081374321881
41,2001,1109,35,0.0315599639314698
41,2002,1112,23,0.0206834532374101
41,2003,1118,15,0.0134168157423971
41,2004,1121,16,0.0142729705619982
41,2005,1123,0,0
41,2006,1125,15,0.0133333333333333
41,2007,1128,15,0.0132978723404255
41,2008,1129,7,0.00620017714791851
41,2009,1130,96,0.0849557522123894
41,2010,1130,46,0.0407079646017699
41,2011,1122,125,0.111408199643494
41,2012,1108,58,0.0523465703971119
41,2013,1074,19,0.0176908752327747
41,2014,619,65,0.105008077544426
43,1968,662,128,0.193353474320242
43,1969,692,1,0.00144508670520231
43,1970,718,3,0.00417827298050139
43,1971,740,28,0.0378378378378378
43,1972,775,10,0.0129032258064516
43,1973,802,2,0.00249376558603491
43,1974,828,32,0.0386473429951691
43,1975,844,15,0.0177725118483412
43,1976,865,0,0
43,1977,872,1,0.00114678899082569
43,1978,881,1,0.00113507377979569
43,1979,892,2,0.00224215246636771
43,1980,902,2,0.00221729490022173
43,1981,920,4,0.00434782608695652
43,1982,933,2,0.00214362272240086
43,1983,947,15,0.0158394931362196
43,1984,959,13,0.013555787278415
43,1985,966,36,0.0372670807453416
43,1986,978,3,0.00306748466257669
43,1987,995,1,0.00100502512562814
43,1988,1002,12,0.0119760479041916
43,1989,1021,16,0.0156709108716944
43,1990,1040,5,0.00480769230769231
43,1991,1047,0,0
43,1992,1054,74,0.0702087286527514
43,1993,1059,22,0.0207743153918791
43,1994,1070,28,0.0261682242990654
43,1995,1075,11,0.0102325581395349
43,1996,1082,19,0.0175600739371534
43,1997,1089,22,0.0202020202020202
43,1998,1095,10,0.0091324200913242
43,1999,1100,40,0.0363636363636364
43,2000,1106,34,0.0307414104882459
43,2001,1109,22,0.0198376916140667
43,2002,1112,27,0.0242805755395683
43,2003,1118,22,0.0196779964221825
43,2004,1121,11,0.00981266726137377
43,2005,1123,3,0.00267141585040071
43,2006,1125,24,0.0213333333333333
43,2007,1128,9,0.00797872340425532
43,2008,1129,10,0.00885739592559787
43,2009,1130,66,0.0584070796460177
43,2010,1130,48,0.0424778761061947
43,2011,1122,115,0.102495543672014
43,2012,1108,58,0.0523465703971119
43,2013,1074,29,0.0270018621973929
43,2014,619,61,0.098546042003231
45,1968,662,73,0.110271903323263
45,1969,692,9,0.0130057803468208
45,1970,718,6,0.00835654596100279
45,1971,740,6,0.00810810810810811
45,1972,775,13,0.0167741935483871
45,1973,802,8,0.00997506234413965
45,1974,828,13,0.0157004830917874
45,1975,844,8,0.00947867298578199
45,1976,865,3,0.00346820809248555
45,1977,872,0,0
45,1978,881,0,0
45,1979,892,2,0.00224215246636771
45,1980,902,1,0.00110864745011086
45,1981,920,0,0
45,1982,933,1,0.00107181136120043
45,1983,947,33,0.0348468848996832
45,1984,959,56,0.0583941605839416
45,1985,966,4,0.0041407867494824
45,1986,978,3,0.00306748466257669
45,1987,995,1,0.00100502512562814
45,1988,1002,9,0.00898203592814371
45,1989,1021,31,0.0303623898139079
45,1990,1040,2,0.00192307692307692
45,1991,1047,0,0
45,1992,1054,55,0.0521821631878558
45,1993,1059,19,0.0179414542020774
45,1994,1070,18,0.0168224299065421
45,1995,1075,3,0.0027906976744186
45,1996,1082,70,0.0646950092421442
45,1997,1089,1,0.000918273645546373
45,1998,1095,14,0.0127853881278539
45,1999,1100,36,0.0327272727272727
45,2000,1106,12,0.0108499095840868
45,2001,1109,31,0.0279531109107304
45,2002,1112,52,0.0467625899280576
45,2003,1118,4,0.0035778175313059
45,2004,1121,24,0.0214094558429973
45,2005,1123,3,0.00267141585040071
45,2006,1125,1,0.000888888888888889
45,2007,1128,24,0.0212765957446809
45,2008,1129,0,0
45,2009,1130,100,0.0884955752212389
45,2010,1130,56,0.0495575221238938
45,2011,1122,126,0.112299465240642
45,2012,1108,60,0.0541516245487365
45,2013,1074,23,0.021415270018622
45,2014,619,69,0.111470113085622
52,1968,662,105,0.158610271903323
52,1969,692,0,0
52,1970,718,8,0.011142061281337
52,1971,740,4,0.00540540540540541
52,1972,775,15,0.0193548387096774
52,1973,802,8,0.00997506234413965
52,1974,828,17,0.0205314009661836
52,1975,844,18,0.0213270142180095
52,1976,865,1,0.00115606936416185
52,1977,872,2,0.00229357798165138
52,1978,881,2,0.00227014755959137
52,1979,892,2,0.00224215246636771
52,1980,902,0,0
52,1981,920,7,0.00760869565217391
52,1982,933,1,0.00107181136120043
52,1983,947,20,0.0211193241816262
52,1984,959,8,0.00834202294056309
52,1985,966,37,0.0383022774327122
52,1986,978,2,0.00204498977505112
52,1987,995,2,0.00201005025125628
52,1988,1002,21,0.0209580838323353
52,1989,1021,6,0.00587659157688541
52,1990,1040,3,0.00288461538461538
52,1991,1047,0,0
52,1992,1054,37,0.0351043643263757
52,1993,1059,35,0.0330500472143532
52,1994,1070,7,0.00654205607476636
52,1995,1075,19,0.0176744186046512
52,1996,1082,28,0.0258780036968577
52,1997,1089,6,0.00550964187327824
52,1998,1095,10,0.0091324200913242
52,1999,1100,28,0.0254545454545455
52,2000,1106,23,0.0207956600361664
52,2001,1109,39,0.0351668169522092
52,2002,1112,27,0.0242805755395683
52,2003,1118,2,0.00178890876565295
52,2004,1121,31,0.0276538804638715
52,2005,1123,2,0.00178094390026714
52,2006,1125,6,0.00533333333333333
52,2007,1128,18,0.0159574468085106
52,2008,1129,10,0.00885739592559787
52,2009,1130,85,0.0752212389380531
52,2010,1130,47,0.0415929203539823
52,2011,1122,109,0.0971479500891266
52,2012,1108,62,0.055956678700361
52,2013,1074,24,0.0223463687150838
52,2014,619,73,0.117932148626817
54,1968,662,89,0.134441087613293
54,1969,692,2,0.00289017341040462
54,1970,718,7,0.00974930362116992
54,1971,740,5,0.00675675675675676
54,1972,775,7,0.00903225806451613
54,1973,802,14,0.0174563591022444
54,1974,828,6,0.0072463768115942
54,1975,844,22,0.0260663507109005
54,1976,865,0,0
54,1977,872,0,0
54,1978,881,1,0.00113507377979569
54,1979,892,6,0.00672645739910314
54,1980,902,2,0.00221729490022173
54,1981,920,4,0.00434782608695652
54,1982,933,2,0.00214362272240086
54,1983,947,41,0.0432946145723337
54,1984,959,2,0.00208550573514077
54,1985,966,35,0.036231884057971
54,1986,978,2,0.00204498977505112
54,1987,995,2,0.00201005025125628
54,1988,1002,5,0.00499001996007984
54,1989,1021,31,0.0303623898139079
54,1990,1040,1,0.000961538461538462
54,1991,1047,2,0.00191021967526266
54,1992,1054,37,0.0351043643263757
54,1993,1059,22,0.0207743153918791
54,1994,1070,24,0.0224299065420561
54,1995,1075,5,0.00465116279069767
54,1996,1082,55,0.0508317929759704
54,1997,1089,0,0
54,1998,1095,26,0.0237442922374429
54,1999,1100,11,0.01
54,2000,1106,32,0.0289330922242315
54,2001,1109,28,0.0252479711451758
54,2002,1112,31,0.0278776978417266
54,2003,1118,8,0.00715563506261181
54,2004,1121,71,0.0633363068688671
54,2005,1123,2,0.00178094390026714
54,2006,1125,0,0
54,2007,1128,36,0.0319148936170213
54,2008,1129,4,0.00354295837023915
54,2009,1130,101,0.0893805309734513
54,2010,1130,47,0.0415929203539823
54,2011,1122,117,0.10427807486631
54,2012,1108,52,0.0469314079422383
54,2013,1074,30,0.0279329608938547
54,2014,619,71,0.11470113085622
64,1968,662,98,0.148036253776435
64,1969,692,6,0.00867052023121387
64,1970,718,17,0.0236768802228412
64,1971,740,3,0.00405405405405405
64,1972,775,15,0.0193548387096774
64,1973,802,3,0.00374064837905237
64,1974,828,23,0.0277777777777778
64,1975,844,20,0.023696682464455
64,1976,865,0,0
64,1977,872,0,0
64,1978,881,2,0.00227014755959137
64,1979,892,5,0.00560538116591928
64,1980,902,1,0.00110864745011086
64,1981,920,4,0.00434782608695652
64,1982,933,2,0.00214362272240086
64,1983,947,30,0.0316789862724393
64,1984,959,2,0.00208550573514077
64,1985,966,53,0.0548654244306418
64,1986,978,3,0.00306748466257669
64,1987,995,3,0.00301507537688442
64,1988,1002,7,0.00698602794411178
64,1989,1021,15,0.0146914789422135
64,1990,1040,2,0.00192307692307692
64,1991,1047,0,0
64,1992,1054,60,0.0569259962049336
64,1993,1059,41,0.0387157695939566
64,1994,1070,11,0.0102803738317757
64,1995,1075,21,0.0195348837209302
64,1996,1082,22,0.0203327171903882
64,1997,1089,15,0.0137741046831956
64,1998,1095,3,0.00273972602739726
64,1999,1100,31,0.0281818181818182
64,2000,1106,18,0.0162748643761302
64,2001,1109,42,0.0378719567177637
64,2002,1112,21,0.0188848920863309
64,2003,1118,1,0.000894454382826476
64,2004,1121,73,0.0651204281891169
64,2005,1123,1,0.000890471950133571
64,2006,1125,4,0.00355555555555556
64,2007,1128,23,0.0203900709219858
64,2008,1129,1,0.000885739592559787
64,2009,1130,102,0.0902654867256637
64,2010,1130,39,0.0345132743362832
64,2011,1122,114,0.101604278074866
64,2012,1108,58,0.0523465703971119
64,2013,1074,26,0.0242085661080074
64,2014,619,57,0.0920840064620355
70,1968,662,94,0.141993957703928
70,1969,692,5,0.00722543352601156
70,1970,718,3,0.00417827298050139
70,1971,740,13,0.0175675675675676
70,1972,775,7,0.00903225806451613
70,1973,802,14,0.0174563591022444
70,1974,828,29,0.035024154589372
70,1975,844,9,0.0106635071090047
70,1976,865,5,0.00578034682080925
70,1977,872,0,0
70,1978,881,1,0.00113507377979569
70,1979,892,4,0.00448430493273543
70,1980,902,5,0.00554323725055432
70,1981,920,1,0.00108695652173913
70,1982,933,8,0.00857449088960343
70,1983,947,11,0.0116156282998944
70,1984,959,4,0.00417101147028154
70,1985,966,35,0.036231884057971
70,1986,978,2,0.00204498977505112
70,1987,995,2,0.00201005025125628
70,1988,1002,14,0.0139720558882236
70,1989,1021,21,0.0205680705190989
70,1990,1040,2,0.00192307692307692
70,1991,1047,0,0
70,1992,1054,43,0.0407969639468691
70,1993,1059,11,0.0103871576959396
70,1994,1070,16,0.0149532710280374
70,1995,1075,1,0.000930232558139535
70,1996,1082,77,0.0711645101663586
70,1997,1089,1,0.000918273645546373
70,1998,1095,22,0.0200913242009132
70,1999,1100,5,0.00454545454545455
70,2000,1106,34,0.0307414104882459
70,2001,1109,28,0.0252479711451758
70,2002,1112,34,0.0305755395683453
70,2003,1118,14,0.0125223613595707
70,2004,1121,24,0.0214094558429973
70,2005,1123,0,0
70,2006,1125,5,0.00444444444444444
70,2007,1128,22,0.0195035460992908
70,2008,1129,12,0.0106288751107174
70,2009,1130,78,0.0690265486725664
70,2010,1130,63,0.0557522123893805
70,2011,1122,127,0.11319073083779
70,2012,1108,55,0.0496389891696751
70,2013,1074,16,0.0148975791433892
70,2014,619,61,0.098546042003231
71,1968,662,126,0.190332326283988
71,1969,692,0,0
71,1970,718,5,0.00696378830083565
71,1971,740,5,0.00675675675675676
71,1972,775,25,0.032258064516129
71,1973,802,2,0.00249376558603491
71,1974,828,16,0.0193236714975845
71,1975,844,25,0.0296208530805687
71,1976,865,2,0.0023121387283237
71,1977,872,1,0.00114678899082569
71,1978,881,0,0
71,1979,892,1,0.00112107623318386
71,1980,902,4,0.00443458980044346
71,1981,920,1,0.00108695652173913
71,1982,933,1,0.00107181136120043
71,1983,947,44,0.0464625131995776
71,1984,959,5,0.00521376433785193
71,1985,966,33,0.0341614906832298
71,1986,978,7,0.00715746421267894
71,1987,995,7,0.00703517587939699
71,1988,1002,5,0.00499001996007984
71,1989,1021,31,0.0303623898139079
71,1990,1040,1,0.000961538461538462
71,1991,1047,0,0
71,1992,1054,87,0.0825426944971537
71,1993,1059,20,0.0188857412653447
71,1994,1070,30,0.0280373831775701
