"Date","Birth cohort","Lower 95% CrI","Posterior median","Upper 95% CrI","Precision","Coefficient of variation"
1992.75,"[-1968]",0,0.0181268882175227,0.096714501510574,1454.5417153973,0.0262202549060128
1993,"(1988,2000]",0,0.0526315789473684,0.245614035087719,212.47477077673,0.0686035066795053
1993,"(1978,1988]",0,0.0165289256198347,0.107644628099173,1053.42929056455,0.0308103977650019
1993,"(1968,1978]",0,0.0182648401826484,0.0958904109589041,1331.04138895568,0.0274096960698505
1993,"[-1968]",0,0.0151057401812689,0.0801359516616314,2074.96390567643,0.0219530429337648
1993.25,"(1988,2000]",0,0.0508474576271186,0.254237288135593,216.95475792754,0.0678915010083717
1993.25,"(1978,1988]",0,0.0165289256198347,0.107438016528926,1125.3608610392,0.0298094591622525
1993.25,"(1968,1978]",0,0.0182648401826484,0.0958904109589041,1560.33161733796,0.0253157935649227
1993.25,"[-1968]",0,0.0151057401812689,0.0740181268882175,2486.35671432768,0.020054797530477
1993.5,"(1988,2000]",0.078125,0.234375,0.46875,100.866913781613,0.099569341175583
1993.5,"(1978,1988]",0.0165289256198347,0.0909090909090909,0.231404958677686,343.914758072042,0.0539230679840753
1993.5,"(1968,1978]",0.0136986301369863,0.0776255707762557,0.19634703196347,456.65703684351,0.0467955895275471
1993.5,"[-1968]",0.0165785498489426,0.0664652567975831,0.163141993957704,702.311979999599,0.0377341838995366
1993.75,"(1988,2000]",0.0746268656716418,0.208955223880597,0.388059701492537,143.629661410839,0.0834406986255618
1993.75,"(1978,1988]",0.0165289256198347,0.107438016528926,0.223140495867769,367.825476250753,0.0521409688899941
1993.75,"(1968,1978]",0.0228310502283105,0.091324200913242,0.187328767123288,551.26193352886,0.0425913099914915
1993.75,"[-1968]",0.0241691842900302,0.0800604229607251,0.163141993957704,774.860114809891,0.0359243026664456
1994,"(1988,2000]",0.0294117647058824,0.161764705882353,0.352941176470588,135.186477184931,0.0860069158679721
1994,"(1978,1988]",0.0165289256198347,0.0909090909090909,0.223140495867769,369.77770701178,0.0520031483721509
1994,"(1968,1978]",0.0136986301369863,0.0776255707762557,0.182648401826484,534.285928547274,0.0432626513684811
1994,"[-1968]",0.0180891238670695,0.0709969788519638,0.164652567975831,698.873731101914,0.0378268904442819
1994.25,"(1988,2000]",0,0.128571428571429,0.328571428571429,141.439679159527,0.0840841946172854
1994.25,"(1978,1988]",0,0.0578512396694215,0.190289256198347,384.087049121077,0.0510252531676878
1994.25,"(1968,1978]",0.0045662100456621,0.0547945205479452,0.155365296803653,628.963247614753,0.0398737760681434
1994.25,"[-1968]",0.00302114803625378,0.0490936555891239,0.140521148036254,739.640904433035,0.0367696536870297
1994.5,"(1988,2000]",0.0138888888888889,0.125,0.347222222222222,127.914704560997,0.0884178120736953
1994.5,"(1978,1988]",0,0.0578512396694215,0.181818181818182,434.255350664465,0.0479874210760525
1994.5,"(1968,1978]",0.0045662100456621,0.0547945205479452,0.155251141552511,612.036925904007,0.0404213847497979
1994.5,"[-1968]",0.00453172205438067,0.0483383685800604,0.140483383685801,761.29946747785,0.0362428412692693
1994.75,"(1988,2000]",0,0.0684931506849315,0.26027397260274,202.804690974969,0.0702200285793321
1994.75,"(1978,1988]",0,0.0247933884297521,0.12396694214876,806.246643018231,0.0352181095718931
1994.75,"(1968,1978]",0,0.0273972602739726,0.10958904109589,1111.66032191186,0.0299925884016843
1994.75,"[-1968]",0,0.0256797583081571,0.0952039274924471,1397.40000645195,0.0267509758650863
1995,"(1988,2000]",0,0.0410958904109589,0.191780821917808,376.570105785674,0.0515320096945501
1995,"(1978,1988]",0,0.0165289256198347,0.0909090909090909,1633.09163589762,0.0247454139217087
1995,"(1968,1978]",0,0.0136986301369863,0.0821917808219178,1963.01526240769,0.0225703431457957
1995,"[-1968]",0,0.0151057401812689,0.0694864048338369,2542.28573917235,0.0198329729405225
1995.25,"(1988,2000]",0,0.0410958904109589,0.191780821917808,395.823271088185,0.050263107853438
1995.25,"(1978,1988]",0,0.0165289256198347,0.0826446280991736,1724.07477062506,0.02408363028989
1995.25,"(1968,1978]",0,0.0136986301369863,0.0730593607305936,2380.20927125853,0.0204971004162797
1995.25,"[-1968]",0,0.013595166163142,0.0709969788519638,3008.31729703014,0.018232162358377
1995.5,"(1988,2000]",0,0.0897435897435897,0.256410256410256,212.273147837053,0.0686360797059912
1995.5,"(1978,1988]",0,0.0330578512396694,0.132231404958678,785.159855234803,0.0356878970049268
1995.5,"(1968,1978]",0,0.0319634703196347,0.114269406392694,1013.04084196432,0.0314185778222396
1995.5,"[-1968]",0.00151057401812689,0.0332326283987915,0.104267371601208,1289.02163131227,0.0278528664827541
1995.75,"(1988,2000]",0,0.0632911392405063,0.240506329113924,241.789363191396,0.0643104286458315
1995.75,"(1978,1988]",0,0.0247933884297521,0.124173553719008,764.562064256455,0.0361654295067729
1995.75,"(1968,1978]",0,0.0273972602739726,0.114155251141553,1012.05549691877,0.031433868786265
1995.75,"[-1968]",0,0.0256797583081571,0.102756797583082,1333.80794092681,0.0273812550520095
1996,"(1988,2000]",0,0.075,0.25,212.690761684153,0.068568663846262
1996,"(1978,1988]",0,0.0330578512396694,0.140495867768595,672.223581609048,0.0385694217939244
1996,"(1968,1978]",0,0.0319634703196347,0.123287671232877,835.688012434725,0.0345921785381885
1996,"[-1968]",0.00151057401812689,0.0302114803625378,0.113368580060423,1033.38747719989,0.0311077358720559
1996.25,"(1988,2000]",0.0123456790123457,0.0987654320987654,0.296296296296296,166.525804181414,0.0774924211714816
1996.25,"(1978,1988]",0,0.0495867768595041,0.165289256198347,454.224721932382,0.0469207144231008
1996.25,"(1968,1978]",0,0.045662100456621,0.164383561643836,548.063648996867,0.0427154023077662
1996.25,"[-1968]",0.00453172205438067,0.0422960725075529,0.143504531722054,690.422435137559,0.0380577012289268
1996.5,"(1988,2000]",0.0595238095238095,0.214285714285714,0.464285714285714,95.7942914248304,0.102171597850329
1996.5,"(1978,1988]",0.0247933884297521,0.115702479338843,0.31404958677686,179.059997019739,0.0747309862002996
1996.5,"(1968,1978]",0.0228310502283105,0.114155251141553,0.301369863013699,207.212394464612,0.0694691740452976
1996.5,"[-1968]",0.0241691842900302,0.107250755287009,0.268919939577039,248.026856303098,0.0634966255193368
1996.75,"(1988,2000]",0.0117647058823529,0.176470588235294,0.411764705882353,92.1950238707359,0.104146878904431
1996.75,"(1978,1988]",0.00826446280991736,0.107438016528926,0.305785123966942,170.453317430652,0.076594444529774
1996.75,"(1968,1978]",0.0091324200913242,0.10958904109589,0.287671232876712,187.698505463472,0.0729910468974107
1996.75,"[-1968]",0.013595166163142,0.0996978851963746,0.264388217522659,231.219897303391,0.0657638754289956
1997,"(1988,2000]",0,0.0862068965517241,0.344827586206897,119.115920705235,0.0916252334157262
1997,"(1978,1988]",0,0.0578512396694215,0.223347107438016,267.171220509595,0.0611793928628126
1997,"(1968,1978]",0,0.0547945205479452,0.21472602739726,295.680133611544,0.0581552500103416
1997,"[-1968]",0.00302114803625378,0.0498489425981873,0.193353474320242,349.459780755616,0.0534935475302438
1997.25,"(1988,2000]",0,0.0449438202247191,0.247191011235955,196.216897624849,0.0713890820384159
1997.25,"(1978,1988]",0,0.0247933884297521,0.14896694214876,625.679076775984,0.0399782872351286
1997.25,"(1968,1978]",0,0.0228310502283105,0.146118721461187,640.541876087913,0.0395117473606656
1997.25,"[-1968]",0,0.0226586102719033,0.128398791540786,801.396203470361,0.0353245273547312
1997.5,"(1988,2000]",0,0.0333333333333333,0.2,332.732116414585,0.05482171767987
1997.5,"(1978,1988]",0,0.0165289256198347,0.115702479338843,986.135315533984,0.0318443027339913
1997.5,"(1968,1978]",0,0.0182648401826484,0.10513698630137,1099.30033088653,0.030160728042573
1997.5,"[-1968]",0,0.0166163141993958,0.104229607250755,1349.74522198246,0.0272191212757323
1997.75,"(1988,2000]",0,0.0752688172043011,0.301075268817204,159.366816355337,0.0792138372145045
1997.75,"(1978,1988]",0,0.0330578512396694,0.173553719008264,468.279066086334,0.0462112406382256
1997.75,"(1968,1978]",0,0.0319634703196347,0.178196347031963,500.271926644468,0.0447092035788313
1997.75,"[-1968]",0.00147280966767372,0.0287009063444109,0.152681268882175,595.657987101033,0.0409733539341115
1998,"(1988,2000]",0,0.032258064516129,0.150537634408602,571.869946701766,0.0418168546341219
1998,"(1978,1988]",0,0.0165289256198347,0.0826446280991736,1926.62601347579,0.0227824953373838
1998,"(1968,1978]",0,0.0136986301369863,0.0776255707762557,2126.32720045264,0.021686274595795
1998,"[-1968]",0,0.0151057401812689,0.0755664652567976,2396.8847171477,0.0204256754438022
1998.25,"(1988,2000]",0,0.0638297872340425,0.24468085106383,246.393845890004,0.0637066945069222
1998.25,"(1978,1988]",0,0.0247933884297521,0.12396694214876,836.504166404542,0.0345752991042525
1998.25,"(1968,1978]",0,0.0273972602739726,0.114269406392694,1068.40402537329,0.0305937167998181
1998.25,"[-1968]",0.00151057401812689,0.027190332326284,0.105777945619335,1206.83543596375,0.0287856455292673
1998.5,"(1988,2000]",0,0.0894736842105263,0.273947368421052,189.370325957308,0.0726681387330015
1998.5,"(1978,1988]",0,0.0413223140495868,0.15702479338843,546.370947256812,0.0427815190380733
1998.5,"(1968,1978]",0,0.0388127853881279,0.141552511415525,710.526842627297,0.0375154150163654
1998.5,"[-1968]",0.00302114803625378,0.0392749244712991,0.132930513595166,823.947374958499,0.0348377631951674
1998.75,"(1988,2000]",0.0208333333333333,0.125,0.34375,141.293347109516,0.0841277247222868
1998.75,"(1978,1988]",0.00826446280991736,0.0661157024793388,0.214876033057851,297.714613005641,0.0579562028719374
1998.75,"(1968,1978]",0.00901826484018265,0.0593607305936073,0.19189497716895,422.336726304128,0.0486598286626871
1998.75,"[-1968]",0.00906344410876133,0.0574018126888218,0.178323262839879,470.479010197736,0.0461030729353297
1999,"(1988,2000]",0,0.122448979591837,0.336734693877551,129.903317820453,0.0877384339337135
1999,"(1978,1988]",0,0.0743801652892562,0.223140495867769,303.10239843314,0.0574387941012877
1999,"(1968,1978]",0.0045662100456621,0.0593607305936073,0.191780821917808,429.9396066041,0.0482276691181938
1999,"[-1968]",0.0044939577039275,0.0589123867069486,0.173753776435045,493.559948069607,0.0450121798092197
1999.25,"(1988,2000]",0,0.0714285714285714,0.316326530612245,137.449260194205,0.0852960258263404
1999.25,"(1978,1988]",0,0.0413223140495868,0.214876033057851,286.146261442955,0.0591161254299598
1999.25,"(1968,1978]",0,0.0319634703196347,0.17351598173516,466.04217798404,0.0463220091900094
1999.25,"[-1968]",0,0.0332326283987915,0.160158610271903,521.213412348646,0.0438018252866756
1999.5,"(1988,2000]",0,0.0408163265306122,0.204081632653061,313.140755039518,0.056510637001601
1999.5,"(1978,1988]",0,0.0247933884297521,0.132438016528925,702.606936327051,0.037726262610928
1999.5,"(1968,1978]",0,0.0182648401826484,0.100456621004566,1333.46155015049,0.0273848112094116
1999.5,"[-1968]",0,0.0196374622356495,0.0891616314199395,1552.45293629527,0.0253799509510314
1999.75,"(1988,2000]",0,0.0784313725490196,0.274509803921569,168.221998352707,0.077100750609229
1999.75,"(1978,1988]",0,0.0495867768595041,0.198347107438017,325.698163506932,0.05541053522281
1999.75,"(1968,1978]",0,0.0319634703196347,0.141666666666667,624.383494615004,0.0400197427793568
1999.75,"[-1968]",0.00151057401812689,0.0332326283987915,0.140521148036254,748.839851850363,0.0365431117210968
2000,"(1988,2000]",0.00961538461538462,0.125,0.326923076923077,139.878873043138,0.0845520102724338
2000,"(1978,1988]",0,0.0909090909090909,0.256198347107438,223.908886597908,0.0668289033978789
2000,"(1968,1978]",0,0.0639269406392694,0.178082191780822,446.47206980893,0.0473263326678801
2000,"[-1968]",0.00302114803625378,0.0581570996978852,0.172243202416918,534.878816153645,0.0432386674295947
2000.25,"(2000,2010]",0,1,1,5.44604112606034,0.42850859923649
2000.25,"(1988,2000]",0,0.115384615384615,0.298076923076923,169.68604799585,0.0767674177740662
2000.25,"(1978,1988]",0,0.0826446280991736,0.231404958677686,262.790557365343,0.0616872090975382
2000.25,"(1968,1978]",0.00445205479452055,0.0593607305936073,0.173630136986301,500.550973359454,0.0446967396178079
2000.25,"[-1968]",0.00302114803625378,0.0558912386706949,0.157099697885196,628.63757343711,0.0398841033046464
2000.5,"(2000,2010]",0,0,1,6.24374999999999,0.40020015012511
2000.5,"(1988,2000]",0,0.0769230769230769,0.240384615384615,257.114196545263,0.0623644320467579
2000.5,"(1978,1988]",0,0.0578512396694215,0.181818181818182,419.922396938367,0.048799512178971
2000.5,"(1968,1978]",0,0.0410958904109589,0.123401826484018,835.939434437611,0.0345869760746427
2000.5,"[-1968]",0.00151057401812689,0.0392749244712991,0.117824773413897,1061.39343794595,0.0306945874663033
2000.75,"(2000,2010]",0,0.5,1,8.24400267373059,0.348281926462314
2000.75,"(1988,2000]",0,0.0769230769230769,0.221153846153846,282.101302223227,0.0595384404479976
2000.75,"(1978,1988]",0,0.0578512396694215,0.173760330578512,435.368633224891,0.0479260274075046
2000.75,"(1968,1978]",0,0.0410958904109589,0.12796803652968,864.204636305388,0.0340166627284385
2000.75,"[-1968]",0.00151057401812689,0.0362537764350453,0.11333081570997,1110.45543302784,0.0300088555736407
2001,"(2000,2010]",0,0.333333333333333,1,11.7317167373014,0.29195721740449
2001,"(1988,2000]",0,0.0865384615384615,0.240384615384615,249.923046754543,0.0632552893522695
2001,"(1978,1988]",0,0.0661157024793388,0.198347107438017,341.268386882177,0.0541317378803556
2001,"(1968,1978]",0,0.045662100456621,0.150684931506849,715.334756327739,0.0373891280041611
2001,"[-1968]",0.00298338368580061,0.0422960725075529,0.122394259818731,1005.89523135557,0.0315299749241336
2001.25,"(2000,2010]",0.2,0.4,0.8,35.6223898308954,0.167547701363618
2001.25,"(1988,2000]",0.00961538461538462,0.0913461538461539,0.221153846153846,325.319862560495,0.0554427431663624
2001.25,"(1978,1988]",0.00826446280991736,0.0743801652892562,0.198347107438017,405.090482573727,0.0496848496703583
2001.25,"(1968,1978]",0.0091324200913242,0.0547945205479452,0.132534246575342,898.462629363096,0.0333618396858369
2001.25,"[-1968]",0.00906344410876133,0.0498489425981873,0.122356495468278,1196.43526771409,0.028910486290384
2001.5,"(2000,2010]",0,0.333333333333333,0.666666666666667,48.603218321213,0.143439078404939
2001.5,"(1988,2000]",0.0192307692307692,0.105769230769231,0.230769230769231,328.789812405859,0.0551494040531565
2001.5,"(1978,1988]",0.0165289256198347,0.0909090909090909,0.206611570247934,381.702155144574,0.0511844091061547
2001.5,"(1968,1978]",0.0091324200913242,0.0639269406392694,0.155251141552511,759.812484273667,0.0362782882747377
2001.5,"[-1968]",0.0135574018126888,0.0604229607250755,0.128436555891239,1128.47191840093,0.0297683403087112
2001.75,"(2000,2010]",0,0.166666666666667,0.5,52.3648943791167,0.138191039615805
2001.75,"(1988,2000]",0.0192307692307692,0.105769230769231,0.230769230769231,309.580432970301,0.056834657654526
2001.75,"(1978,1988]",0.0245867768595041,0.0991735537190083,0.231404958677686,334.872198084154,0.0546462611918411
2001.75,"(1968,1978]",0.0181506849315069,0.0684931506849315,0.155251141552511,729.019714327605,0.0370365362513905
2001.75,"[-1968]",0.0151057401812689,0.0649546827794562,0.135989425981873,990.29119335532,0.0317774132317985
2002,"(2000,2010]",0,0.166666666666667,0.5,34.9829384734504,0.169072064933622
2002,"(1988,2000]",0.0288461538461538,0.144230769230769,0.288461538461538,231.144729861551,0.0657745676486792
2002,"(1978,1988]",0.0330578512396694,0.148760330578512,0.28099173553719,233.350530799599,0.0654629546932006
2002,"(1968,1978]",0.0228310502283105,0.0958904109589041,0.191780821917808,497.689924129069,0.044825028647455
2002,"[-1968]",0.0241691842900302,0.0891238670694864,0.173716012084592,687.339536568024,0.0381429551383073
2002.25,"(2000,2010]",0.125,0.25,0.625,79.8011959695016,0.111942576866514
2002.25,"(1988,2000]",0.00961538461538462,0.0673076923076923,0.173076923076923,501.266319582571,0.044664835360539
2002.25,"(1978,1988]",0.00826446280991736,0.0743801652892562,0.190082644628099,449.545848739925,0.0471642577614896
2002.25,"(1968,1978]",0.0091324200913242,0.0502283105022831,0.127853881278539,1018.77512595991,0.0313300316474862
2002.25,"[-1968]",0.00755287009063444,0.0453172205438066,0.108761329305136,1356.54076563964,0.027150859059709
2002.5,"(2000,2010]",0.111111111111111,0.222222222222222,0.444444444444444,90.7408840280845,0.104978048948966
2002.5,"(1988,2000]",0,0.0576923076923077,0.153846153846154,699.058115292488,0.0378219014881446
2002.5,"(1978,1988]",0.00826446280991736,0.0578512396694215,0.148760330578512,727.036613144344,0.037087013202049
2002.5,"(1968,1978]",0.0045662100456621,0.0365296803652968,0.105022831050228,1581.05094512041,0.0251493675461883
2002.5,"[-1968]",0.00755287009063444,0.0362537764350453,0.0861404833836858,2206.1662796604,0.0212902557698884
2002.75,"(2000,2010]",0,0.1,0.4,88.2977623278784,0.106420464739238
2002.75,"(1988,2000]",0,0.0480769230769231,0.153846153846154,713.884894115923,0.0374270764103021
2002.75,"(1978,1988]",0,0.0495867768595041,0.140495867768595,690.052923203042,0.0380678895001735
2002.75,"(1968,1978]",0.0045662100456621,0.0365296803652968,0.100456621004566,1569.69078397691,0.025240208944584
2002.75,"[-1968]",0.00604229607250755,0.0347432024169184,0.0876132930513595,2075.50390514816,0.0219501869037821
2003,"(2000,2010]",0,0.0833333333333333,0.333333333333333,92.0398009950254,0.104234662492209
2003,"(1988,2000]",0,0.0480769230769231,0.153846153846154,635.53928074648,0.0396669492844378
2003,"(1978,1988]",0,0.0495867768595041,0.15702479338843,614.627790781229,0.0403360998463861
2003,"(1968,1978]",0,0.0319634703196347,0.10958904109589,1298.56064861143,0.0277503765825006
2003,"[-1968]",0.00302114803625378,0.0317220543806647,0.095166163141994,1573.06597781703,0.025213116519791
2003.25,"(2000,2010]",0,0.0833333333333333,0.416666666666667,75.1960582913717,0.115319423354161
2003.25,"(1988,2000]",0,0.0288461538461538,0.134615384615385,721.404429327733,0.0372315054969528
2003.25,"(1978,1988]",0,0.0289256198347107,0.132231404958678,736.820859750001,0.0368399509912504
2003.25,"(1968,1978]",0,0.0228310502283105,0.0958904109589041,1429.08309538914,0.0264527762820006
2003.25,"[-1968]",0,0.0211480362537764,0.0966767371601208,1557.38223552658,0.0253397538432947
2003.5,"(2000,2010]",0,0.0833333333333333,0.416666666666667,76.908971055954,0.114027998003881
2003.5,"(1988,2000]",0,0.0288461538461538,0.153846153846154,528.177044472286,0.0435121195433032
2003.5,"(1978,1988]",0,0.0247933884297521,0.15702479338843,543.328875664469,0.0429011176731543
2003.5,"(1968,1978]",0,0.0182648401826484,0.114155251141553,1038.90661223093,0.0310249967591366
2003.5,"[-1968]",0,0.0211480362537764,0.111820241691843,1110.11033002654,0.0300135196782384
2003.75,"(2000,2010]",0,0.214285714285714,0.5,49.1342831597569,0.142661796225857
2003.75,"(1988,2000]",0,0.0865384615384615,0.365384615384615,116.082741208631,0.0928145733082427
2003.75,"(1978,1988]",0,0.0826446280991736,0.330578512396694,135.802738967981,0.0858115477806879
2003.75,"(1968,1978]",0.0045662100456621,0.0639269406392694,0.255821917808219,209.861866826769,0.069029262599994
2003.75,"[-1968]",0.00453172205438067,0.0664652567975831,0.268957703927492,204.838306650015,0.0698705901584433
2004,"(2000,2010]",0,0.333333333333333,0.666666666666667,34.1478791929996,0.171126840403888
2004,"(1988,2000]",0.0288461538461538,0.355769230769231,0.529086538461538,60.8004249486258,0.128246845834446
2004,"(1978,1988]",0.0247933884297521,0.330578512396694,0.479338842975207,71.2606069048615,0.118460958307226
2004,"(1968,1978]",0.0228310502283105,0.269406392694064,0.424657534246575,96.6371060723575,0.101725080459113
2004,"[-1968]",0.0287009063444109,0.280211480362538,0.413897280966767,100.429638123986,0.0997858706774026
2004.25,"(2000,2010]",0,0,0.333333333333333,106.427556818181,0.0969332900988928
2004.25,"(1988,2000]",0,0.0192307692307692,0.259615384615385,196.274335150856,0.0713786356591629
2004.25,"(1978,1988]",0,0.0165289256198347,0.256198347107438,224.267922965538,0.0667753879034119
2004.25,"(1968,1978]",0,0.0182648401826484,0.228538812785388,293.329803966798,0.058387772072004
2004.25,"[-1968]",0,0.0181268882175227,0.216087613293051,303.099425171259,0.0574390758242868
2004.5,"(2000,2010]",0,0,0.176470588235294,251.088850931785,0.0631082715197543
2004.5,"(1988,2000]",0,0.0192307692307692,0.134615384615385,627.437973107321,0.0399222123597441
2004.5,"(1978,1988]",0,0.0165289256198347,0.107438016528926,934.633672978003,0.0327099054020413
2004.5,"(1968,1978]",0,0.0136986301369863,0.10958904109589,1206.33169917773,0.0287916550186681
2004.5,"[-1968]",0,0.0166163141993958,0.102794561933535,1162.24086447751,0.0293326924951266
2004.75,"(2000,2010]",0,0,0.176470588235294,355.12856468087,0.0530648812829187
2004.75,"(1988,2000]",0,0.0192307692307692,0.106009615384615,1134.67043294527,0.0296869192302011
2004.75,"(1978,1988]",0,0.0165289256198347,0.0909090909090909,1705.96124696106,0.0242111500507687
2004.75,"(1968,1978]",0,0.0136986301369863,0.0821917808219178,2052.140903367,0.0220747814000042
2004.75,"[-1968]",0,0.013595166163142,0.0831570996978851,1980.72081826167,0.0224692391618749
2005,"(2000,2010]",0,0,0.117647058823529,525.128639792204,0.0436382320764601
2005,"(1988,2000]",0,0.00961538461538462,0.0865384615384615,1473.42581008062,0.0260516877053331
2005,"(1978,1988]",0,0.00826446280991736,0.0743801652892562,2391.43000930649,0.0204489570432171
2005,"(1968,1978]",0,0.0136986301369863,0.0684931506849315,2564.93784796574,0.0197452018145611
2005,"[-1968]",0,0.0120845921450151,0.0740181268882175,2704.72594789515,0.0192281882902985
2005.25,"(2000,2010]",0,0,0.166666666666667,430.383584375796,0.0482027872003173
2005.25,"(1988,2000]",0,0.00961538461538462,0.0865384615384615,1602.10308590491,0.0249835858210474
2005.25,"(1978,1988]",0,0.00826446280991736,0.0743801652892562,2633.4990648121,0.0194864808828715
2005.25,"(1968,1978]",0,0.0136986301369863,0.0730593607305936,2497.55207464553,0.0200097988980967
2005.25,"[-1968]",0,0.013595166163142,0.0740936555891238,2580.69850113493,0.0196848162514792
2005.5,"(2000,2010]",0,0,0.166666666666667,469.112649009023,0.0461701651858544
2005.5,"(1988,2000]",0,0.00961538461538462,0.0865384615384615,1750.83931101231,0.0238988418562093
2005.5,"(1978,1988]",0,0.00826446280991736,0.0661157024793388,2760.44871949726,0.0190331275551055
2005.5,"(1968,1978]",0,0.0091324200913242,0.0639269406392694,3105.52717014845,0.0179445401451914
2005.5,"[-1968]",0,0.0120845921450151,0.0665030211480362,3072.58589773622,0.0180404756371258
2005.75,"(2000,2010]",0,0,0.166666666666667,420.577469565322,0.0487614934020107
2005.75,"(1988,2000]",0,0.00961538461538462,0.0865384615384615,1753.40061430452,0.0238813802013267
2005.75,"(1978,1988]",0,0.00826446280991736,0.0661157024793388,3173.11010308992,0.0177524144760999
2005.75,"(1968,1978]",0,0.0136986301369863,0.0730593607305936,2544.78135415526,0.0198232456598082
2005.75,"[-1968]",0,0.013595166163142,0.0709969788519638,2668.95855948264,0.0193566004075243
2006,"(2000,2010]",0,0,0.157894736842105,401.175363421572,0.0499267012828379
2006,"(1988,2000]",0,0.00961538461538462,0.0865384615384615,1569.79284753249,0.0252393884072288
2006,"(1978,1988]",0,0.00826446280991736,0.0661157024793388,2783.00937040193,0.0189558239111284
2006,"(1968,1978]",0,0.0136986301369863,0.0776255707762557,2271.60515776695,0.0209813571717383
2006,"[-1968]",0,0.0151057401812689,0.0770770392749244,2436.21766899113,0.0202601173097781
2006.25,"(2000,2010]",0,0,0.210526315789474,289.856365420647,0.0587365696193555
2006.25,"(1988,2000]",0,0.0192307692307692,0.105769230769231,1125.17068616332,0.0298119782336894
2006.25,"(1978,1988]",0,0.0165289256198347,0.0743801652892562,2048.86118416676,0.0220924424633487
2006.25,"(1968,1978]",0,0.0182648401826484,0.091324200913242,1640.45126359291,0.0246898433122543
2006.25,"[-1968]",0,0.0196374622356495,0.0891238670694864,1646.18892721256,0.0246467784893236
2006.5,"(2000,2010]",0,0.05,0.3,158.653021553943,0.0793918324707462
2006.5,"(1988,2000]",0,0.0288461538461538,0.144230769230769,578.733520167431,0.0415681485407191
2006.5,"(1978,1988]",0,0.0165289256198347,0.115702479338843,1023.21449221202,0.0312619927978184
2006.5,"(1968,1978]",0,0.0273972602739726,0.136986301369863,761.605473140163,0.0362355595274246
2006.5,"[-1968]",0.00151057401812689,0.0309667673716012,0.131419939577039,798.826028006611,0.0353813090064867
2006.75,"(2000,2010]",0,0.0952380952380952,0.380952380952381,97.1891928619529,0.101435742442027
2006.75,"(1988,2000]",0,0.0673076923076923,0.201923076923077,337.675517573063,0.0544189568888893
2006.75,"(1978,1988]",0,0.0413223140495868,0.140495867768595,673.808278655135,0.038524040318336
2006.75,"(1968,1978]",0,0.0593607305936073,0.187214611872146,433.840307852608,0.0480103696963459
2006.75,"[-1968]",0.00302114803625378,0.0649546827794562,0.175226586102719,458.031120464057,0.0467253439174453
2007,"(2000,2010]",0.0454545454545455,0.272727272727273,0.5,83.8681667268267,0.109194666206828
2007,"(1988,2000]",0.0384615384615385,0.144230769230769,0.269230769230769,275.022245751927,0.0602998300284015
2007,"(1978,1988]",0.0247933884297521,0.0991735537190083,0.190082644628099,480.119200305044,0.0456378800925834
2007,"(1968,1978]",0.0410958904109589,0.136986301369863,0.251141552511416,337.890053403765,0.054401678088049
2007,"[-1968]",0.0453172205438066,0.140483383685801,0.246261329305136,371.032014777356,0.0519151732502128
2007.25,"(2000,2010]",0,0.0454545454545455,0.227272727272727,243.266250754679,0.0641149147432988
2007.25,"(1988,2000]",0,0.0288461538461538,0.125240384615384,816.669540014651,0.0349926490524316
2007.25,"(1978,1988]",0,0.0247933884297521,0.0909090909090909,1563.35404642875,0.0252913102405734
2007.25,"(1968,1978]",0,0.0319634703196347,0.123287671232877,979.045544880506,0.0319593952087543
2007.25,"[-1968]",0.00151057401812689,0.0324773413897281,0.113293051359517,1195.68657560329,0.028919536181127
2007.5,"(2000,2010]",0,0.0454545454545455,0.181818181818182,314.802179257465,0.0563613172813503
2007.5,"(1988,2000]",0,0.0192307692307692,0.0769230769230769,2045.89234226353,0.0221084660806244
2007.5,"(1978,1988]",0,0.00826446280991736,0.0578512396694215,3729.40641015834,0.0163749560685173
2007.5,"(1968,1978]",0,0.0136986301369863,0.0730593607305936,2268.39080261142,0.020996217410752
2007.5,"[-1968]",0,0.0166163141993958,0.0755287009063444,2654.39142977271,0.0194096416254018
2007.75,"(2000,2010]",0,0,0.136363636363636,456.071444741247,0.0468256224722284
2007.75,"(1988,2000]",0,0.00961538461538462,0.0673076923076923,3002.76121493456,0.0182490222695915
2007.75,"(1978,1988]",0,0.00826446280991736,0.0495867768595041,5131.2797959326,0.0139600557239141
2007.75,"(1968,1978]",0,0.0136986301369863,0.0547945205479452,3801.43012298284,0.0162190903878186
2007.75,"[-1968]",0,0.0120845921450151,0.0529078549848942,4618.05141129509,0.0147153507504463
2008,"(2000,2010]",0,0,0.130434782608696,631.525926846516,0.0397927916084758
2008,"(1988,2000]",0,0.00961538461538462,0.0576923076923077,3691.06279277349,0.0164597897427823
2008,"(1978,1988]",0,0.00826446280991736,0.0415289256198345,5663.86487912988,0.0132875085812362
2008,"(1968,1978]",0,0.0091324200913242,0.0593607305936073,3940.74364378466,0.0159298214540608
2008,"[-1968]",0,0.00906344410876133,0.0513595166163142,4996.59984595428,0.0141469466215557
2008.25,"(2000,2010]",0,0,0.130434782608696,644.981015647598,0.0393755410243787
2008.25,"(1988,2000]",0,0.00961538461538462,0.0673076923076923,2766.65830239404,0.0190117562542222
2008.25,"(1978,1988]",0,0.00826446280991736,0.0495867768595041,4984.6908381545,0.0141638358927152
