"x_coord","y_coord","inf_times"
-28.9953355667217,8.72635513972437,1968
-28.0757497480433,7.7222210173011,1969
-27.156163929365,6.71808689487784,1970
-26.2365781106867,5.71395277245457,1971
-25.3169922920081,4.70981865003106,1972
-24.3974064733297,3.70572687028407,1973
-23.4778206546514,2.73743587026373,1974
-22.5582348359731,1.90675802279326,1975
-21.6386490172947,1.18551073447967,1976
-20.7190631986164,0.505175268721128,1977
-19.799477379938,-0.202768179924718,1978
-18.8798915612597,-1.00683941633325,1979
-17.9603057425813,-1.91108368125441,1980
-17.040719923903,-2.66324326213494,1981
-16.1211341052247,-2.98347025154118,1982
-15.2015482865463,-2.85434010871507,1983
-14.281962467868,-2.37438611111916,1984
-13.3623766491896,-1.64265383758167,1985
-12.4427908305111,-0.758188866930604,1986
-11.5232050118327,0.180106838888192,1987
-10.6036191931544,1.09451744680228,1988
-9.68403337447603,1.95070016552113,1989
-8.76444755579769,2.71962095298053,1990
-7.84486173711934,3.35857702449317,1991
-6.925275918441,3.44259579545625,1992
-6.00569009976266,2.91855990071678,1993
-5.08610428108432,1.89370714452546,1994
-4.16651846240597,0.690225188941861,1995
-3.24693264372763,-0.40454055354757,1996
-2.32734682504929,-1.33023993851584,1997
-1.40776100637095,-2.07823247412491,1998
-0.488175187692605,-2.64124240636418,1999
0.431410630985965,-3.01152576282455,2000
1.35099644966431,-3.08466935361506,2001
2.27058226834265,-2.41284136442648,2002
3.19016808702099,-0.915239630365884,2003
4.10975390569934,0.81216846297188,2004
5.02933972437768,1.61402270954975,2005
5.94892554305602,1.44849446087686,2006
6.86851136173436,0.885586557994636,2007
7.78809718041271,0.35066124112939,2008
8.70768299909105,-0.125409535109007,2009
9.62726881776939,-0.638814278609388,2010
10.5468546364477,-1.09912026492305,2011
11.4664404551261,-1.69803996935049,2012
12.3860262738044,-2.57396910237976,2013
13.305612092483,-3.46561346634978,2014
14.2251979111613,-4.35725783031957,2015
