"x_coord","y_coord","inf_times"
-12.4427908305111,-0.758188866930604,7945
-12.4427908305111,-0.758188866930604,7946
-12.4427908305111,-0.758188866930604,7947
-11.5232050118327,0.180106838888192,7948
-11.5232050118327,0.180106838888192,7949
-11.5232050118327,0.180106838888192,7950
-11.5232050118327,0.180106838888192,7951
-10.6036191931544,1.09451744680228,7952
-10.6036191931544,1.09451744680228,7953
-10.6036191931544,1.09451744680228,7954
-10.6036191931544,1.09451744680228,7955
-9.68403337447603,1.95070016552113,7956
-9.68403337447603,1.95070016552113,7957
-9.68403337447603,1.95070016552113,7958
-9.68403337447603,1.95070016552113,7959
-8.76444755579769,2.71962095298053,7960
-8.76444755579769,2.71962095298053,7961
-8.76444755579769,2.71962095298053,7962
-8.76444755579769,2.71962095298053,7963
-7.84486173711934,3.35857702449317,7964
-7.84486173711934,3.35857702449317,7965
-7.84486173711934,3.35857702449317,7966
-7.84486173711934,3.35857702449317,7967
-6.925275918441,3.44259579545625,7968
-6.925275918441,3.44259579545625,7969
-6.925275918441,3.44259579545625,7970
-6.925275918441,3.44259579545625,7971
-6.00569009976266,2.91855990071678,7972
-6.00569009976266,2.91855990071678,7973
-6.00569009976266,2.91855990071678,7974
-6.00569009976266,2.91855990071678,7975
-5.08610428108432,1.89370714452546,7976
-5.08610428108432,1.89370714452546,7977
-5.08610428108432,1.89370714452546,7978
-5.08610428108432,1.89370714452546,7979
-4.16651846240597,0.690225188941861,7980
-4.16651846240597,0.690225188941861,7981
-4.16651846240597,0.690225188941861,7982
-4.16651846240597,0.690225188941861,7983
-3.24693264372763,-0.40454055354757,7984
-3.24693264372763,-0.40454055354757,7985
-3.24693264372763,-0.40454055354757,7986
-3.24693264372763,-0.40454055354757,7987
-2.32734682504929,-1.33023993851584,7988
-2.32734682504929,-1.33023993851584,7989
-2.32734682504929,-1.33023993851584,7990
-2.32734682504929,-1.33023993851584,7991
-1.40776100637095,-2.07823247412491,7992
-1.40776100637095,-2.07823247412491,7993
-1.40776100637095,-2.07823247412491,7994
-1.40776100637095,-2.07823247412491,7995
-0.488175187692605,-2.64124240636418,7996
-0.488175187692605,-2.64124240636418,7997
-0.488175187692605,-2.64124240636418,7998
-0.488175187692605,-2.64124240636418,7999
0.431410630985965,-3.01152576282455,8000
0.431410630985965,-3.01152576282455,8001
0.431410630985965,-3.01152576282455,8002
0.431410630985965,-3.01152576282455,8003
1.35099644966431,-3.08466935361506,8004
1.35099644966431,-3.08466935361506,8005
1.35099644966431,-3.08466935361506,8006
1.35099644966431,-3.08466935361506,8007
2.27058226834265,-2.41284136442648,8008
2.27058226834265,-2.41284136442648,8009
2.27058226834265,-2.41284136442648,8010
2.27058226834265,-2.41284136442648,8011
3.19016808702099,-0.915239630365884,8012
3.19016808702099,-0.915239630365884,8013
3.19016808702099,-0.915239630365884,8014
3.19016808702099,-0.915239630365884,8015
4.10975390569934,0.81216846297188,8016
4.10975390569934,0.81216846297188,8017
4.10975390569934,0.81216846297188,8018
4.10975390569934,0.81216846297188,8019
5.02933972437768,1.61402270954975,8020
5.02933972437768,1.61402270954975,8021
5.02933972437768,1.61402270954975,8022
5.02933972437768,1.61402270954975,8023
5.94892554305602,1.44849446087686,8024
5.94892554305602,1.44849446087686,8025
5.94892554305602,1.44849446087686,8026
5.94892554305602,1.44849446087686,8027
6.86851136173436,0.885586557994636,8028
6.86851136173436,0.885586557994636,8029
6.86851136173436,0.885586557994636,8030
6.86851136173436,0.885586557994636,8031
7.78809718041271,0.35066124112939,8032
7.78809718041271,0.35066124112939,8033
7.78809718041271,0.35066124112939,8034
7.78809718041271,0.35066124112939,8035
8.70768299909105,-0.125409535109007,8036
8.70768299909105,-0.125409535109007,8037
8.70768299909105,-0.125409535109007,8038
8.70768299909105,-0.125409535109007,8039
9.62726881776939,-0.638814278609388,8040
9.62726881776939,-0.638814278609388,8041
9.62726881776939,-0.638814278609388,8042
9.62726881776939,-0.638814278609388,8043
10.5468546364477,-1.09912026492305,8044
10.5468546364477,-1.09912026492305,8045
10.5468546364477,-1.09912026492305,8046
10.5468546364477,-1.09912026492305,8047
11.4664404551261,-1.69803996935049,8048
11.4664404551261,-1.69803996935049,8049
11.4664404551261,-1.69803996935049,8050
11.4664404551261,-1.69803996935049,8051
12.3860262738044,-2.57396910237976,8052
12.3860262738044,-2.57396910237976,8053
12.3860262738044,-2.57396910237976,8054
12.3860262738044,-2.57396910237976,8055
13.305612092483,-3.46561346634978,8056
13.305612092483,-3.46561346634978,8057
13.305612092483,-3.46561346634978,8058
13.305612092483,-3.46561346634978,8059
14.2251979111613,-4.35725783031957,8060
14.2251979111613,-4.35725783031957,8061
14.2251979111613,-4.35725783031957,8062
14.2251979111613,-4.35725783031957,8063
