"x_coord","y_coord","inf_times"
-19.2686096848886,-6.48357798648304,7872
-19.0430573976073,-6.18868912748105,7873
-18.817505110326,-5.89380026847905,7874
-18.5919528230445,-5.59891140947676,7875
-18.3664005357632,-5.30402255047476,7876
-18.1408482484819,-5.00913369147277,7877
-17.9152959612006,-4.71424483247077,7878
-17.6897436739193,-4.41935597346878,7879
-17.464191386638,-4.12446711446678,7880
-17.2386390993568,-3.82975950148415,7881
-17.0130868120755,-3.53838575464081,7882
-16.7875345247942,-3.25592422915946,7883
-16.5619822375129,-2.98802408444294,7884
-16.3364299502316,-2.74005741514129,7885
-16.1108776629503,-2.51322628714882,7886
-15.885325375669,-2.30551018635801,7887
-15.6597730883875,-2.11480497842426,7888
-15.4342208011062,-1.9390065290035,7889
-15.2086685138249,-1.7760107037511,7890
-14.9831162265436,-1.62371336832262,7891
-14.7575639392624,-1.48001038837361,7892
-14.5320116519811,-1.34279762955966,7893
-14.3064593646998,-1.20997095753631,7894
-14.0809070774185,-1.07942623795913,7895
-13.8553547901372,-0.94905933648368,7896
-13.6298025028559,-0.816766118765526,7897
-13.4042502155746,-0.680442450460228,7898
-13.1786979282933,-0.53798419722335,7899
-12.953145641012,-0.387287224710453,7900
-12.7275933537305,-0.226247398576932,7901
-12.5020410664492,-0.0527605844786726,7902
-12.2764887791679,0.13527735192892,7903
-12.0509364918867,0.339970544990284,7904
-11.8253842046054,0.563423129049855,7905
-11.5998319173241,0.807739238452073,7906
-11.3742796300428,1.07338702447309,7907
-11.1487273427615,1.35141157780703,7908
-10.9231750554802,1.63235869892354,7909
-10.6976227681989,1.90942410167724,7910
-10.4720704809176,2.17589647677025,7911
-10.2465181936363,2.4250645149047,7912
-10.0209659063551,2.65021690678271,7913
-9.79541361907354,2.84464234310659,7914
-9.56986133179225,3.0016295151266,7915
-9.34430904451096,3.11613653836314,7916
-9.11875675722968,3.18966147524608,7917
-8.89320446994839,3.22530364487423,7918
-8.6676521826671,3.22616236634639,7919
-8.44209989538581,3.19533695876138,7920
-8.21654760810452,3.135926741218,7921
-7.99099532082323,3.05103103281505,7922
-7.76544303354194,2.94374915265134,7923
-7.53989074626065,2.81718041982568,7924
-7.31433845897936,2.67442415343686,7925
-7.08878617169808,2.51857967258371,7926
-6.86323388441656,2.35274629636484,7927
-6.63768159713527,2.18002334387941,7928
-6.41212930985398,2.00351013422605,7929
-6.18657702257269,1.82630598650358,7930
-5.9610247352914,1.6515102198108,7931
-5.73547244801011,1.48222215324651,7932
-5.50992016072883,1.32154110590952,7933
-5.28436787344754,1.17256639689863,7934
-5.05881558616625,1.03839734531266,7935
-4.83326329888496,0.922133270250405,7936
-4.60771101160367,0.826873490810673,7937
-4.38215872432238,0.755717326092269,7938
-4.15660643704109,0.711763683613872,7939
-3.93105414975958,0.696357673474532,7940
-3.70550186247829,0.705079469378341,7941
-3.479949575197,0.732326469842153,7942
-3.25439728791571,0.772496073382852,7943
-3.02884500063442,0.819985678517321,7944
-2.80329271335313,0.869192683762445,7945
-2.57774042607184,0.914514487635107,7946
-2.35218813879055,0.950348488652189,7947
-2.12663585150926,0.971092085330577,7948
-1.90108356422797,0.971142676187153,7949
-1.67553127694669,0.944897659738801,7950
-1.4499789896654,0.886754434502405,7951
-1.22442670238411,0.791110398994848,7952
-0.998874415102591,0.652362951732851,7953
-0.773322127821302,0.464909491233573,7954
-0.547769840540013,0.223824564583224,7955
-0.322217553258724,-0.0632757496855263,7956
-0.0966652659774354,-0.377718026268037,7957
0.128887021303854,-0.700450005141988,7958
0.354439308585142,-1.01241942628507,7959
0.579991595866431,-1.29457402967496,7960
0.80554388314772,-1.52786155528934,7961
1.03109617042901,-1.69322975143853,7962
1.2566484577103,-1.7777692582505,7963
1.48220074499159,-1.79233097128427,7964
1.70775303227288,-1.75350967585071,7965
1.93330531955439,-1.67614422323874,7966
2.15885760683568,-1.56579631670745,7967
2.38440989411697,-1.42497515263257,7968
2.60996218139826,-1.25618808118126,7969
2.83551446867955,-1.06194245252066,7970
3.06106675596084,-0.84474561681792,7971
3.28661904324213,-0.607104924240182,7972
3.51217133052342,-0.351527724954584,7973
3.7377236178047,-0.0805213691282755,7974
3.96327590508599,0.203406793071599,7975
4.18882819236728,0.497749411477891,7976
4.41438047964857,0.799999135923464,7977
4.63993276692986,1.10764861624117,7978
4.86548505421138,1.41819050226418,7979
5.09103734149267,1.72911744382472,7980
5.31658962877395,2.03792209075594,7981
5.54214191605524,2.34209709289073,7982
5.76769420333653,2.63913510006193,7983
5.99324649061782,2.92652876210239,7984
6.21879877789911,3.20177072884496,7985
6.4443510651804,3.46235365012251,7986
6.66990335246169,3.70577017576789,7987
6.89545563974298,3.92951295561396,7988
7.12100792702427,4.13107463949357,7989
7.34656021430555,4.30794787723957,7990
7.57211250158684,4.45762531868483,7991
7.79766478886836,4.5775996136623,7992
8.02321707614965,4.66536341200459,7993
8.24876936343094,4.7184093635447,7994
8.47432165071223,4.73423011811548,7995
8.69987393799352,4.7103183255498,7996
8.9254262252748,4.64416663568049,7997
9.15097851255609,4.53326769834042,7998
9.37653079983738,4.37511416336244,7999
9.60208308711867,4.16719868057942,8000
9.82763537439996,3.9070138998242,8001
10.0531876616812,3.59236262220614,8002
10.2787399489625,3.2266885105194,8003
10.5042922362438,2.81835364890871,8004
10.7298445235253,2.37588493346329,8005
10.9553968108066,1.9078092602737,8006
11.1809490980879,1.42265352542918,8007
11.4065013853692,0.929254754638979,8008
11.6320536726505,0.438825795585774,8009
11.8576059599318,-0.0363219672937803,8010
12.0831582472131,-0.483871203521196,8011
12.3087105344944,-0.891504582618008,8012
12.5342628217757,-1.24716910364766,8013
12.7598151090569,-1.54589154725102,8014
12.9853673963382,-1.79038320938693,8015
13.2109196836195,-1.98374091707552,8016
13.4364719709008,-2.12906149733695,8017
13.6620242581823,-2.22944177719143,8018
13.8875765454636,-2.28797858365891,8019
