"x_coord","y_coord","inf_times"
-2.68718547709977,-2.05293481566101,7977
-2.68718547709977,-2.05293481566101,7978
-2.68718547709977,-2.05293481566101,7979
-1.63738123823441,-1.20094858455344,7980
-1.63738123823441,-1.20094858455344,7981
-1.63738123823441,-1.20094858455344,7982
-1.63738123823441,-1.20094858455344,7983
-0.587576999369503,-0.281610224174262,7984
-0.587576999369503,-0.281610224174262,7985
-0.587576999369503,-0.281610224174262,7986
-0.587576999369503,-0.281610224174262,7987
0.46222723949586,0.492149126027217,7988
0.46222723949586,0.492149126027217,7989
0.46222723949586,0.492149126027217,7990
0.46222723949586,0.492149126027217,7991
1.51203147836077,1.03512469414567,7992
1.51203147836077,1.03512469414567,7993
1.51203147836077,1.03512469414567,7994
1.51203147836077,1.03512469414567,7995
2.56183571722568,1.21593272033851,7996
2.56183571722568,1.21593272033851,7997
2.56183571722568,1.21593272033851,7998
2.56183571722568,1.21593272033851,7999
3.61163995609104,1.01396106696954,8000
3.61163995609104,1.01396106696954,8001
3.61163995609104,1.01396106696954,8002
3.61163995609104,1.01396106696954,8003
4.66144419495595,0.596069011460177,8004
4.66144419495595,0.596069011460177,8005
4.66144419495595,0.596069011460177,8006
4.66144419495595,0.596069011460177,8007
5.71124843382131,0.240494229807976,8008
5.71124843382131,0.240494229807976,8009
5.71124843382131,0.240494229807976,8010
5.71124843382131,0.240494229807976,8011
6.76105267268622,0.151306884377353,8012
6.76105267268622,0.151306884377353,8013
6.76105267268622,0.151306884377353,8014
6.76105267268622,0.151306884377353,8015
7.81085691155158,0.137494185630337,8016
7.81085691155158,0.137494185630337,8017
7.81085691155158,0.137494185630337,8018
7.81085691155158,0.137494185630337,8019
8.86066115041649,0.00386003152308968,8020
8.86066115041649,0.00386003152308968,8021
8.86066115041649,0.00386003152308968,8022
8.86066115041649,0.00386003152308968,8023
9.9104653892814,0.0346429622164271,8024
9.9104653892814,0.0346429622164271,8025
9.9104653892814,0.0346429622164271,8026
9.9104653892814,0.0346429622164271,8027
10.9602696281468,0.240281226904363,8028
10.9602696281468,0.240281226904363,8029
10.9602696281468,0.240281226904363,8030
10.9602696281468,0.240281226904363,8031
12.0100738670117,0.266379098873504,8032
12.0100738670117,0.266379098873504,8033
12.0100738670117,0.266379098873504,8034
12.0100738670117,0.266379098873504,8035
13.059878105877,0.0034734664089249,8036
13.059878105877,0.0034734664089249,8037
13.059878105877,0.0034734664089249,8038
13.059878105877,0.0034734664089249,8039
14.1096823447419,-0.151363061546271,8040
14.1096823447419,-0.151363061546271,8041
14.1096823447419,-0.151363061546271,8042
14.1096823447419,-0.151363061546271,8043
15.1594865836068,0.199890282738632,8044
15.1594865836068,0.199890282738632,8045
15.1594865836068,0.199890282738632,8046
15.1594865836068,0.199890282738632,8047
16.2092908224722,0.608338450685632,8048
16.2092908224722,0.608338450685632,8049
16.2092908224722,0.608338450685632,8050
16.2092908224722,0.608338450685632,8051
17.2590950613371,1.0320866913102,8052
17.2590950613371,1.0320866913102,8053
17.2590950613371,1.0320866913102,8054
17.2590950613371,1.0320866913102,8055
18.3088993002025,1.52176603730912,8056
18.3088993002025,1.52176603730912,8057
18.3088993002025,1.52176603730912,8058
18.3088993002025,1.52176603730912,8059
19.3587035390674,2.03521538552594,8060
19.3587035390674,2.03521538552594,8061
19.3587035390674,2.03521538552594,8062
19.3587035390674,2.03521538552594,8063
